maxfarms, p, MeanVariance, MeanSD, MeanCF, BiObj
20, 0.05, 0.10898434504056, 0.3301277707805873, -0.6846649039325711, 0.11198267813473572
20, 0.1, 0.10898434504056, 0.3301277707805873, -0.6846649039325711, 0.1494368487966481
20, 0.15000000000000002, 0.10813074490467553, 0.32883239637340406, -0.6844697961966564, 0.18676654405044812
20, 0.2, 0.0958415760258633, 0.3095829065466362, -0.6806024747675951, 0.2206555283077378
20, 0.25, 0.08506448488737582, 0.2916581644449128, -0.6760946974472772, 0.24632016033101847
20, 0.30000000000000004, 0.07232267443943029, 0.2689287534634969, -0.6690626399491961, 0.26418014412913843
20, 0.35000000000000003, 0.06398606181756279, 0.25295466356160107, -0.6632844977408227, 0.2737068887314407
20, 0.4, 0.057330188485451954, 0.23943723287210775, -0.6575602369770704, 0.27706846888675357
20, 0.45, 0.05131847801225967, 0.22653582059413843, -0.6512957136122515, 0.2744762763800617
20, 0.5, 0.047002328869868604, 0.21680020495808716, -0.6456743690197967, 0.2675129914284365
20, 0.55, 0.04390693312984665, 0.20953981275606468, -0.6406606941375054, 0.25693213626658373
20, 0.6000000000000001, 0.04202895378293861, 0.20500964314621548, -0.6369472520864184, 0.24326702661134336
20, 0.65, 0.03895042035453364, 0.19735860851387668, -0.6294116484894153, 0.22655139089461968
20, 0.7000000000000001, 0.036983113740548065, 0.19230994186611378, -0.6234458537094595, 0.20577637153450162
20, 0.75, 0.03515234048507051, 0.18748957433700283, -0.6163719310315564, 0.18166966541891255
20, 0.8, 0.033853518509225, 0.18399325669498054, -0.610231617188636, 0.15354420710506422
20, 0.8500000000000001, 0.032784637484492216, 0.18106528514459147, -0.603298657718306, 0.12247368946492464
20, 0.9, 0.031806365589171125, 0.1783433923339217, -0.5939085577140133, 0.08785487943629587
20, 0.9500000000000001, 0.03072800322500306, 0.17529404788812158, -0.5759668906923688, 0.047464553513603895
30, 0.05, 0.10898434504056, 0.3301277707805873, -0.6846649039325711, 0.11198267813473572
30, 0.1, 0.10898434504056, 0.3301277707805873, -0.6846649039325711, 0.1494368487966481
30, 0.15000000000000002, 0.10813074490467553, 0.32883239637340406, -0.6844697961966564, 0.18676654405044812
30, 0.2, 0.0958415760258633, 0.3095829065466362, -0.6806024747675951, 0.2206555283077378
30, 0.25, 0.08506448488737582, 0.2916581644449128, -0.6760946974472772, 0.24632016033101847
30, 0.30000000000000004, 0.07232267443943029, 0.2689287534634969, -0.6690626399491961, 0.26418014412913843
30, 0.35000000000000003, 0.06398606181756279, 0.25295466356160107, -0.6632844977408227, 0.2737068887314407
30, 0.4, 0.057330188485451954, 0.23943723287210775, -0.6575602369770704, 0.27706846888675357
30, 0.45, 0.05131847801225967, 0.22653582059413843, -0.6512957136122515, 0.2744762763800617
30, 0.5, 0.047002328869868604, 0.21680020495808716, -0.6456743690197967, 0.2675129914284365
30, 0.55, 0.04390693312984665, 0.20953981275606468, -0.6406606941375054, 0.25693213626658373
30, 0.6000000000000001, 0.04202895378293861, 0.20500964314621548, -0.6369472520864184, 0.24326702661134336
30, 0.65, 0.03895042035453364, 0.19735860851387668, -0.6294116484894153, 0.22655139089461968
30, 0.7000000000000001, 0.036983113740548065, 0.19230994186611378, -0.6234458537094595, 0.20577637153450162
30, 0.75, 0.03515234048507051, 0.18748957433700283, -0.6163719310315564, 0.18166966541891255
30, 0.8, 0.033853518509225, 0.18399325669498054, -0.610231617188636, 0.15354420710506422
30, 0.8500000000000001, 0.032784637484492216, 0.18106528514459147, -0.603298657718306, 0.12247368946492464
30, 0.9, 0.031806365589171125, 0.1783433923339217, -0.5939085577140133, 0.08785487943629587
30, 0.9500000000000001, 0.03072800322500306, 0.17529404788812158, -0.5759668906923688, 0.047464553513603895
