maxfarms, p, MeanVariance, MeanSD, MeanCF, BiObj
10, 0.4, 0.05941303801224805, 0.2437478984776034, -0.672165806462247, 0.28591545664384516
10, 0.45, 0.054389807523143895, 0.23321622482825652, -0.6672024690136354, 0.2882410046799743
10, 0.5, 0.04826721543571945, 0.2196980096307644, -0.6599457778233386, 0.28367545943502476
10, 0.55, 0.04473766599540028, 0.21151280338409842, -0.6546303082935286, 0.27474130933233853
10, 0.6000000000000001, 0.04100773630474693, 0.20250366985501012, -0.6478920452637229, 0.26045131151559503
10, 0.65, 0.03919304776385887, 0.19797234090614493, -0.6438708791032388, 0.24226346458401626
10, 0.7000000000000001, 0.03552188157926944, 0.1884724955511266, -0.6337852102115982, 0.21881429099527877
10, 0.75, 0.034398063621775006, 0.1854671497106024, -0.6297531099366315, 0.19159970225707446
10, 0.8, 0.033686080886641115, 0.18353768247049737, -0.6262995227062028, 0.16240244707399598
10, 0.8500000000000001, 0.032859772847416945, 0.18127264781929167, -0.6211293498240945, 0.1304034294435046
10, 0.9, 0.032555715242852515, 0.18043202388393395, -0.6181670883247881, 0.09653187615310585
10, 0.9500000000000001, 0.03150141537831387, 0.1774863808248787, -0.602931682496977, 0.05653600872036441
20, 0.05, 0.10705983588415721, 0.3271999937105091, -0.697050950998821, 0.06794996103082816
20, 0.1, 0.10472457993212332, 0.3236117734757549, -0.6967741970966327, 0.11233830463142962
20, 0.15000000000000002, 0.10378693786538444, 0.3221598017527706, -0.6965958150302894, 0.1554546084597652
20, 0.2, 0.10215589640467335, 0.319618360556263, -0.6961273404096223, 0.19767257797228807
20, 0.25, 0.08767930128011753, 0.2961069085315598, -0.6905482650687872, 0.23283114769124558
20, 0.30000000000000004, 0.07720338172147224, 0.27785496526330467, -0.6851282744623111, 0.259091940348707
20, 0.35000000000000003, 0.06656552320485055, 0.2580029519304974, -0.6780770926805283, 0.2766645214411921
20, 0.4, 0.059485343319560555, 0.24389617323681106, -0.6723286955745312, 0.28539820462240456
20, 0.45, 0.05157490048873608, 0.22710107989337278, -0.6642756603861654, 0.2872595257163238
20, 0.5, 0.04836320514590499, 0.21991635943218274, -0.6604035324200931, 0.2822268709328989
20, 0.55, 0.044057158212710536, 0.2098979709590127, -0.6541799085255938, 0.2720356412547574
20, 0.6000000000000001, 0.04099854109107445, 0.20248096476230662, -0.6487808159335132, 0.25723875198622353
20, 0.65, 0.03722738406298193, 0.19294399203650248, -0.6402933135741051, 0.2379853522153046
20, 0.7000000000000001, 0.036066084809428876, 0.1899107285264023, -0.6370736806989106, 0.21466291322240277
20, 0.75, 0.03398608898302579, 0.18435316374563737, -0.6298930226010119, 0.18757574867050542
20, 0.8, 0.0330519459254408, 0.1818019414787444, -0.6256919500566133, 0.1573792712155816
20, 0.8500000000000001, 0.032236999860374455, 0.17954665093054356, -0.6204937743500989, 0.12488351566045996
20, 0.9, 0.03143492486332361, 0.1772989702827504, -0.6132783771026398, 0.08873219982935002
20, 0.9500000000000001, 0.03075006268513278, 0.17535695790339423, -0.6027521527443592, 0.048034722034264864
30, 0.05, 0.10705983588415721, 0.3271999937105091, -0.697050950998821, 0.06794996103082816
30, 0.1, 0.10472457993212332, 0.3236117734757549, -0.6967741970966327, 0.11233830463142962
30, 0.15000000000000002, 0.10378693786538444, 0.3221598017527706, -0.6965958150302894, 0.1554546084597652
30, 0.2, 0.10215589640467335, 0.319618360556263, -0.6961273404096223, 0.19767257797228807
30, 0.25, 0.08767930128011753, 0.2961069085315598, -0.6905482650687872, 0.23283114769124558
30, 0.30000000000000004, 0.07720338172147224, 0.27785496526330467, -0.6851282744623111, 0.259091940348707
30, 0.35000000000000003, 0.06656552320485055, 0.2580029519304974, -0.6780770926805283, 0.2766645214411921
30, 0.4, 0.059485343319560555, 0.24389617323681106, -0.6723286955745312, 0.28539820462240456
30, 0.45, 0.05157490048873608, 0.22710107989337278, -0.6642756603861654, 0.2872595257163238
30, 0.5, 0.04836320514590499, 0.21991635943218274, -0.6604035324200931, 0.2822268709328989
30, 0.55, 0.044057158212710536, 0.2098979709590127, -0.6541799085255938, 0.2720356412547574
30, 0.6000000000000001, 0.04099854109107445, 0.20248096476230662, -0.6487808159335132, 0.25723875198622353
30, 0.65, 0.03722738406298193, 0.19294399203650248, -0.6402933135741051, 0.2379853522153046
30, 0.7000000000000001, 0.036066084809428876, 0.1899107285264023, -0.6370736806989106, 0.21466291322240277
30, 0.75, 0.03398608898302579, 0.18435316374563737, -0.6298930226010119, 0.18757574867050542
30, 0.8, 0.0330519459254408, 0.1818019414787444, -0.6256919500566133, 0.1573792712155816
30, 0.8500000000000001, 0.032236999860374455, 0.17954665093054356, -0.6204937743500989, 0.12488351566045996
30, 0.9, 0.03143492486332361, 0.1772989702827504, -0.6132783771026398, 0.08873219982935002
30, 0.9500000000000001, 0.03075006268513278, 0.17535695790339423, -0.6027521527443592, 0.048034722034264864
