i,WPSS
583,0.6372226710116863
584,0.6418399775971962
585,0.6374594728640874
586,0.6375334461609888
587,0.6379510283565909
588,0.6382783268027898
589,0.6311472639353766
590,0.6310648314147139
591,0.6388493732692265
592,0.6316058813426242
593,0.6321330168760763
594,0.6368050144420611
595,0.6324099967273749
596,0.6327030713172221
597,0.6329118724756465
598,0.6404854038766099
599,0.6449315167589611
600,0.6453240480939522
601,0.6410909624989664
602,0.6408687466262173
603,0.6407438332280035
604,0.6408187932760213
605,0.6409664882018762
606,0.6411259166487535
607,0.6412813988343726
608,0.6338589115797656
609,0.6414821058485058
610,0.6066702422042226
611,0.6027054358152526
612,0.6029605999577361
613,0.6001977965003492
614,0.6079770644079007
615,0.608447871738671
616,0.6089486218552324
617,0.6319282145787224
618,0.6326324770222269
619,0.6330132248281307
620,0.6335813038505029
621,0.638648320148424
622,0.634602353097184
623,0.6393406959120437
624,0.6324049858849026
625,0.6401957213911883
626,0.6404982323297351
627,0.6409356900122037
628,0.6414973346568439
629,0.6418930561844247
630,0.6377861798179658
631,0.6423875210616391
632,0.6426091114885528
633,0.638112661693181
634,0.6425224416520244
635,0.6426836796470768
636,0.6382849494150108
637,0.6384431282534004
638,0.6387846266269114
639,0.6392051023419727
640,0.6320324221872394
641,0.6322759836268381
642,0.6326205721015277
643,0.637726530061609
644,0.6305728843716354
645,0.6188371179438595
646,0.6190772639480746
647,0.6265943501689846
648,0.6342523007625704
649,0.641755563950397
650,0.6418386192022152
651,0.6420827151420159
652,0.6424977941666735
653,0.6421886137755236
654,0.641996210843129
655,0.6464667594034409
656,0.642200414505955
657,0.6422050919970208
658,0.6423132753485827
659,0.646911966184079
660,0.6426406727524829
661,0.602024294182209
662,0.6067448326025128
663,0.607217843641416
664,0.6032100212637126
665,0.6081655504393262
666,0.6039989689612771
667,0.6045168376328443
668,0.6092729933972862
669,0.6364383083900678
670,0.6373776391886723
671,0.6382571807382375
672,0.6388451052869775
673,0.6395587549224971
674,0.6400434151746206
675,0.6403927758603054
676,0.6365017282256044
677,0.6367798403530832
678,0.6370205130408871
679,0.6256251509893295
680,0.6378442312178569
681,0.6378761863500316
682,0.6352093000426061
683,0.638669062923858
684,0.6433440644566409
685,0.6390172978825543
686,0.6360027031453928
687,0.6437203270576629
688,0.6394342612746401
689,0.6395007640392144
690,0.6396261443249994
691,0.6354586816587614
692,0.6404198864731933
693,0.6331724594192981
694,0.6260888523673305
695,0.6194678850115133
696,0.6199509641818414
697,0.6203177504580413
698,0.6277709112464881
699,0.6234896790038578
700,0.6280221523731382
701,0.6353164811523577
702,0.6427788556573322
703,0.6429230770189396
704,0.6430707629050907
705,0.6434106535213505
706,0.6432985128929577
707,0.6431558136517939
708,0.6431798004562055
709,0.643187453837381
710,0.6431116758362413
711,0.6434901072080554
712,0.6435704095883721
713,0.6405783527021849
714,0.6480084270843729
715,0.603067167572737
716,0.6031074460839172
717,0.6077765654735332
718,0.6080788762277356
719,0.6086357322840903
720,0.6044623238203792
721,0.6049918477582341
722,0.6023686145869164
723,0.6296297704629089
724,0.6376398156575868
725,0.6342346307591787
726,0.6349266487304875
727,0.6326327267029619
728,0.6408625623131219
729,0.6368494784410458
730,0.6417311721116957
731,0.6378556003624525
732,0.6337982323426948
733,0.63831380137372
734,0.6385807600698603
735,0.6314771936251522
736,0.6391148861147083
737,0.6438680133765887
738,0.6439462801494436
739,0.6366495194517512
740,0.6399777685996039
741,0.6403131757239535
742,0.6402721101175769
743,0.6404369438761912
744,0.645183169093663
745,0.6408508221697448
746,0.6410942401755171
747,0.6341748081275367
748,0.6421948229498133
749,0.6355149680135446
750,0.628726047699001
751,0.628973169713809
752,0.6290998642801734
753,0.6288962417271383
754,0.6289363921250452
755,0.590330380044672
756,0.6364557889408041
757,0.6363934482388641
758,0.6439633609856636
759,0.6442105187746099
760,0.6445594911076891
761,0.6443154265298656
762,0.6443724270386164
763,0.6441223452739201
764,0.6440645047125554
765,0.648635331624517
766,0.6487650793675385
767,0.6443215799379132
768,0.648703045186445
769,0.6488401505296107
770,0.6078411442080972
771,0.60844478464125
772,0.6085626910716445
773,0.6040105952534816
774,0.6084010796615477
775,0.6088900018953319
776,0.609540661514904
777,0.6103915985420834
778,0.5988903337098864
779,0.6303349464567624
780,0.6383462168002677
781,0.639020780192869
782,0.6397412991725864
783,0.6405255991144372
784,0.6412159725000223
785,0.6373770512257535
786,0.6379046613489798
787,0.6337731365872157
788,0.6388168210729884
789,0.6435153168155892
790,0.6436945963420496
791,0.6395258986804047
792,0.6396719632196186
793,0.6398953581758469
794,0.6443671719488263
795,0.6447491710151046
796,0.6406603833810589
797,0.6455085110199689
798,0.6414395383052859
799,0.6416019469971973
800,0.6417077834832579
801,0.6464326179486906
802,0.6467287285432891
803,0.6423943438027457
804,0.6427284320208194
805,0.6360239874806174
806,0.6367581973934273
807,0.6371831015925616
808,0.6298682646288217
809,0.6030009440197014
810,0.6029006157143436
811,0.6028604174243918
812,0.602869076505449
813,0.5954120545418674
814,0.6369146054094865
815,0.6369048819392935
816,0.644547206462683
817,0.6446946703904375
818,0.649130099751509
819,0.6449445027747757
820,0.6377349562541794
821,0.6448848541631926
822,0.6493558129898485
823,0.6495755389137885
824,0.6450332474870437
825,0.6494788011506186
826,0.6494800479340944
827,0.6493620730403034
828,0.6005453103590233
829,0.6041977938882543
830,0.6045773535153807
831,0.6092333670298086
832,0.6095872214437433
833,0.6055827356936094
834,0.6031445392023957
835,0.6067372345604286
836,0.6114333433026734
837,0.6339582545150528
838,0.6267610069992994
839,0.6272889181197701
840,0.6398856378324962
841,0.6405097023997902
842,0.6410093450229103
843,0.6417829583348513
844,0.6380381049182483
845,0.6430419150017752
846,0.6391894869259142
847,0.6366167265435072
848,0.6370085244121325
849,0.6445254821239169
850,0.6404295300715714
851,0.6453822022963076
852,0.6454583788173257
853,0.6335032033207258
854,0.6459441169204015
855,0.6419426294411367
856,0.6425013372625729
857,0.6427729712955498
858,0.6473251519604651
859,0.647616073838128
860,0.6358193325894491
861,0.6358531400361347
862,0.6435237320292129
863,0.6364809122798498
864,0.6373614054943026
865,0.6151469014371347
866,0.6153753995809136
867,0.6110865119245011
868,0.6113129073119038
869,0.6111913941451201
870,0.6035452188153849
871,0.6034266767879706
872,0.5960588411558262
873,0.6034912643027558
874,0.6374623495646331
875,0.6374902783999689
876,0.6420333321256597
877,0.6422804281524546
878,0.6500705160574014
879,0.643037461071786
880,0.6506085290135181
881,0.6460032261730484
882,0.6461697492817065
883,0.6506703015894141
884,0.6506298421262108
885,0.650695137713532
886,0.6507565829639013
887,0.608080599639329
888,0.6087963664895927
889,0.6093441634869592
890,0.609591703426958
891,0.610022885968981
892,0.6100292074957491
893,0.6104897053252784
894,0.6063437978749251
895,0.6114800543049146
896,0.6119057709574435
897,0.6125173553534812
898,0.6395291042538472
899,0.6323783551557784
900,0.6358112886012373
901,0.6332845823431374
902,0.6413285218295551
903,0.641958180966703
904,0.6427017952294141
905,0.643224324856913
906,0.6392414445251535
907,0.6444195851662445
908,0.6403406171907138
909,0.6452694748681427
910,0.6383749378972309
911,0.6463424717037363
912,0.6465483471631315
913,0.6466457815204014
914,0.6422852566628013
915,0.6470466907311337
916,0.6429765227907055
917,0.6436399386478714
918,0.6484979908274756
919,0.6484938721418957
920,0.6441933887512838
921,0.6413037751067964
922,0.6446137251400311
923,0.6374218531213174
924,0.6453894327648692
925,0.6378296764307686
926,0.6187533150052734
927,0.6114634330740193
928,0.6115867816806102
929,0.6117059352147112
930,0.6118888878813262
931,0.6118653805184124
932,0.6117755710619787
933,0.604280070046939
934,0.5966901203638756
935,0.6043948298320275
936,0.6385082367713267
937,0.6429252594818614
938,0.6461964410932913
939,0.6437229387244991
940,0.6441693561771081
941,0.6520504768106273
942,0.6473933388343657
943,0.6519966480353798
944,0.647427392489842
945,0.6517294240349308
946,0.647465879904992
947,0.6474167252457677
948,0.6085552322924421
949,0.6046759167665138
950,0.6097926388415933
951,0.6058263837589225
952,0.6104176444941357
953,0.6108066555874729
954,0.6066196861206996
955,0.5995656179341871
956,0.607369893867622
957,0.6079142693437793
958,0.6126353346693284
959,0.6398194977091262
960,0.6355814089698487
961,0.6404143514706194
962,0.6363735583157871
963,0.6413715163383098
964,0.6373187176170658
965,0.6425512117370669
966,0.6434155994972597
967,0.6440207188907545
968,0.64027342817101085
969,0.6409738040264283
970,0.641525058551128
971,0.6420464648394792
972,0.6425551229348321
973,0.6475041677752159
974,0.640387681834528
975,0.6436314491742567
976,0.6438381942677467
977,0.6442317553375753
978,0.6443638757183383
979,0.6415246628887793
980,0.6491930994910594
981,0.6448416601317488
982,0.6375904110769727
983,0.6451623163764778
984,0.640868613561326
985,0.6383634848771594
986,0.6463055861433449
987,0.6389814473909051
988,0.6122669582910151
989,0.6122406404183797
990,0.612435003679068
991,0.6126650864625768
992,0.6128530367839179
993,0.6128885212182534
994,0.6129008749035861
995,0.6055794928357044
996,0.6057386702687689
997,0.6058891418088349
998,0.5984583644234953
999,0.6326880547384794
1000,0.6404897994131075
1001,0.6409219453804044
1002,0.6412101290661831
1003,0.6414252544676224
1004,0.6458410670112561
1005,0.6457199203723264
1006,0.6528741119674445
1007,0.6528697012736865
1008,0.6486588281062516
1009,0.6488594863548743
1010,0.649239862928441
1011,0.6074726942270157
1012,0.6083585544114815
1013,0.6093379760140447
1014,0.6101727473077291
1015,0.606457549995231
1016,0.6023744908982472
1017,0.6114441908075817
1018,0.6074690076520983
1019,0.6076899342568047
1020,0.6076963042208544
1021,0.6078237160101891
1022,0.6128576567976968
1023,0.640155385306195
1024,0.6285937381946699
1025,0.6406621270894917
1026,0.6411073126839862
1027,0.6414313109576233
1028,0.6374833021667811
1029,0.6305092881323975
1030,0.6434619142623548
1031,0.6369215556035662
1032,0.6451308253583689
1033,0.6414881950858438
1034,0.6420235207299096
1035,0.6469191689396502
1036,0.6475010110210139
1037,0.6436784090336237
1038,0.64120955733916
1039,0.648891015521854
1040,0.6447495694492913
1041,0.6492953478310871
1042,0.6495353905403392
1043,0.6449294973099382
1044,0.6451734304351135
1045,0.642456052552802
1046,0.6458119068216872
1047,0.6505174277993331
1048,0.6506610866056798
1049,0.6463632765479138
1050,0.6465781327212325
1051,0.6393680399176294
1052,0.6442258632756465
1053,0.6400448939929757
1054,0.6134690622304461
1055,0.613758805962295
1056,0.6138995111179282
1057,0.6140132609151409
1058,0.6141443287962645
1059,0.6142228018066003
1060,0.6144560152163979
1061,0.6193839420906924
1062,0.6150478341760925
1063,0.6084750623988552
1064,0.6012270677322432
1065,0.6005018835864043
1066,0.6317716508232721
1067,0.6392004584366926
1068,0.6468046261525835
1069,0.6471089255917334
1070,0.6543374050270361
1071,0.6541298490671366
1072,0.6496437635971974
1073,0.6499366122896505
1074,0.6502506940897164
1075,0.6551790534450642
1076,0.6076773396558806
1077,0.6083471409607906
1078,0.6092254131377043
1079,0.60996261287032
1080,0.603269991399323
1081,0.6113731261262717
1082,0.5999085518057902
1083,0.6080432508421806
1084,0.6082485494162556
1085,0.6129705611134291
1086,0.6131698288075537
1087,0.6013138075178848
1088,0.6283146103405483
1089,0.6406061484161545
1090,0.6411604831932729
1091,0.629427132652542
1092,0.6374475029314536
1093,0.6423717283081937
1094,0.6429469812981508
1095,0.6434731156778504
1096,0.6442656364767595
1097,0.6407327999276444
1098,0.6416296354632052
1099,0.6421856641952485
1100,0.6427200721922788
1101,0.6478300186293774
1102,0.6407741203981159
1103,0.6412896984448714
1104,0.6416783590283457
1105,0.6494861694489792
1106,0.6498868743800058
1107,0.6457013542377251
1108,0.6384602795403753
1109,0.6504223118402108
1110,0.6386168696959345
1111,0.6462500999708795
1112,0.6436690133102081
1113,0.6394075326511837
1114,0.646979528921208
1115,0.6470751478192072
1116,0.6473882221084039
1117,0.6448529194487231
1118,0.6410583520958394
1119,0.6415702790717863
1120,0.6150810013261037
1121,0.6154001282687355
1122,0.6155437458886849
1123,0.6156079851918917
1124,0.6157859479146931
1125,0.6235253313884872
1126,0.6239560501096223
1127,0.616564962005566
1128,0.6165508731843291
1129,0.6090458447135572
1130,0.6024028618646965
1131,0.6032398084215151
1132,0.5960610218966499
1133,0.5988258795543835
1134,0.6361931399554293
1135,0.6485600282496412
1136,0.6482581577644094
1137,0.6513784102963472
1138,0.6440055486456604
1139,0.6560269445439049
1140,0.6560661886350119
1141,0.6563420471482844
1142,0.602877288137181
1143,0.6074428002117265
1144,0.6007052763124199
1145,0.6017724564018033
1146,0.6098400058566298
1147,0.6105593378732525
1148,0.6114612609539337
1149,0.6077421746948439
1150,0.6084737357660251
1151,0.6135165752896655
1152,0.6138998187657567
1153,0.6142529593170087
1154,0.6140626271693859
1155,0.6362842111982617
1156,0.6409212951703599
1157,0.6414348925069167
1158,0.6420124947253384
1159,0.6424523608047692
1160,0.6352975359843303
1161,0.6357686848198182
1162,0.6437932324611954
1163,0.6447121115070539
1164,0.6456200353841838
1165,0.6460328208514868
1166,0.646668976199778
1167,0.6424107389081243
1168,0.6431383849514473
1169,0.648395962829286
1170,0.6488014572281561
1171,0.6374456064983328
1172,0.6497463440580303
1173,0.6426610082309195
1174,0.6506742670816906
1175,0.6510808882646273
1176,0.6467759776102827
1177,0.6468129726031451
1178,0.647080974962361
1179,0.651940013780776
1180,0.6446725124667139
1181,0.6479128039048425
1182,0.6480490766256213
1183,0.6481532839020414
1184,0.6411023884589856
1185,0.6414592648628621
1186,0.6419891099719921
1187,0.6349560458918841
1188,0.6426714002072019
1189,0.6239126521146295
1190,0.6166701445404362
1191,0.6168887381864242
1192,0.6171788957039774
1193,0.617441898546609
1194,0.6178257173382595
1195,0.6180035352794198
1196,0.6180275787294022
1197,0.61774381974874
1198,0.6109460173307416
1199,0.6115976118785635
1200,0.612454935764535
1201,0.6045115377574187
1202,0.6035346102815096
1203,0.6423599301470323
1204,0.6453296870286249
1205,0.6527862663666059
1206,0.6572207975146552
1207,0.6528432100129344
1208,0.6530727416500761
1209,0.64575746916617
1210,0.645879085886525
1211,0.6000795027127217
1212,0.6003033032901991
1213,0.6038874861963576
1214,0.6090969591933436
1215,0.6099354234908086
1216,0.6105152452627584
1217,0.6111364778552266
1218,0.6117092641063996
1219,0.612644227527973
1220,0.6135883294365452
1221,0.6022242254640209
1222,0.6101993121125724
1223,0.614960708312971
1224,0.6341873333486822
1225,0.6416902799234235
1226,0.637617319563654
1227,0.6424930668133834
1228,0.6430653254170985
1229,0.6357377353881979
1230,0.6436194525422116
1231,0.6440450338270964
1232,0.6445143817537584
1233,0.6453945821019819
1234,0.6340363015101685
1235,0.641706801888722
1236,0.6422349524309379
1237,0.6430241643787906
1238,0.6439010696391041
1239,0.6446429330897946
1240,0.6497534615669996
1241,0.6501479402572192
1242,0.6505996389409636
1243,0.6437336662089744
1244,0.6515887732712394
1245,0.6476571302755983
1246,0.6524357294876004
1247,0.6480452629565923
1248,0.6482718725432547
1249,0.6485774024837486
1250,0.6532133473841366
1251,0.648919552065951
1252,0.6415065554908488
1253,0.6490041709522806
1254,0.649597812540028
1255,0.6427473273784244
1256,0.6430159233456976
1257,0.6359577282213359
1258,0.6438515193256527
