i,CF
27506,-0.5339307823964109
27507,-0.5321220144156165
27508,-0.5311252395115779
27509,-0.5306541629649619
27510,-0.530091874893379
27511,-0.528032709547723
27512,-0.5277963884174759
27513,-0.5266753740312307
27514,-0.5258287603662026
27515,-0.5236408654656058
27516,-0.5215001140233279
27517,-0.5196758266880587
27518,-0.5186616554046626
27519,-0.5153277773908934
27520,-0.5126333899595817
27521,-0.5097529453880477
27522,-0.5072953186440385
27523,-0.5029099102858982
27524,-0.49944171286988465
27525,-0.49523992391939536
27526,-0.49194280141644064
27527,-0.4853719045308542
27528,-0.4809007031169953
27529,-0.4722336955940272
27530,-0.4680764118701693
27531,-0.45802015277480845
27532,-0.45751322185090504
27533,-0.18290038851114537
27534,-0.1966194526937722
27535,-0.2101409521154095
27536,-0.5752467479901494
27537,-0.5737294071079215
27538,-0.5732461147170742
27539,-0.5722889540578141
27540,-0.5714283095603396
27541,-0.5707706092140209
27542,-0.5705236502968752
27543,-0.5702009884209169
27544,-0.5694659827429914
27545,-0.5694007758140918
27546,-0.5687275781586418
27547,-0.5684508268610372
27548,-0.5676791861320823
27549,-0.567009742289775
27550,-0.5660970246583604
27551,-0.5652462201608773
27552,-0.5645576869361179
27553,-0.5636564063619479
27554,-0.563072285761167
27555,-0.5622644554712176
27556,-0.561657776230523
27557,-0.5607758649010924
27558,-0.5602185576255436
27559,-0.5596836048332922
27560,-0.5596625310039781
27561,-0.5585672642457178
27562,-0.5580828003881613
27563,-0.5571876588735925
27564,-0.557285525576962
27565,-0.5567920056841658
27566,-0.5560997023541473
27567,-0.5555353138890791
27568,-0.5543160665954857
27569,-0.553506675460958
27570,-0.5535710349905331
27571,-0.5526243133292922
27572,-0.5526671145368017
27573,-0.5514454425462251
27574,-0.5509807917229166
27575,-0.5506595617135384
27576,-0.5505237495232522
27577,-0.5496478555385145
27578,-0.5494216072047245
27579,-0.5484861562863225
27580,-0.5481821650726365
27581,-0.5470193262112455
27582,-0.5463011923240162
27583,-0.5455723095694794
27584,-0.5453957286730482
27585,-0.5445631230529197
27586,-0.5452034878173067
27587,-0.5450111176603859
27588,-0.5450622079123115
27589,-0.5436433690849
27590,-0.5432759010014634
27591,-0.5424493385509214
27592,-0.5417417323549909
27593,-0.5417526263410474
27594,-0.5413316800072332
27595,-0.5410816300236444
27596,-0.5403913962043222
27597,-0.5398601353525407
27598,-0.5395032640661203
27599,-0.5398065135839013
27600,-0.5397639494014609
27601,-0.5396385220318561
27602,-0.5399991725218147
27603,-0.5394738107858875
27604,-0.5394707675255345
27605,-0.5391531528875667
27606,-0.5390002505023156
27607,-0.5394375151954216
27608,-0.5397041483158245
27609,-0.5390308229157642
27610,-0.5390141999254181
27611,-0.5388389032762049
27612,-0.5385197325281821
27613,-0.5376251470158612
27614,-0.537370710967351
27615,-0.5369787012797744
27616,-0.5366410624443159
27617,-0.5355336413530012
27618,-0.5359823246982731
27619,-0.5338464339151052
27620,-0.5335665173124262
27621,-0.5315217410362321
27622,-0.5309447942025819
27623,-0.5296881777902668
27624,-0.5298801329701853
27625,-0.5276932152874201
27626,-0.5268220605431089
27627,-0.5257383122049545
27628,-0.5255619148613851
27629,-0.5244839451187839
27630,-0.5222329293515805
27631,-0.5194743844772595
27632,-0.5169391748422134
27633,-0.5154382732642007
27634,-0.5130878961464475
27635,-0.5099323703396874
27636,-0.5061015299364214
27637,-0.5023310178765179
27638,-0.4985083468807115
27639,-0.49339715138115825
27640,-0.4906858845146048
27641,-0.48416820983145586
27642,-0.4799638194416463
27643,-0.47045489342712854
27644,-0.4624086351094927
27645,-0.45445098974143183
27646,-0.1774314577521774
27647,-0.17161929651788327
27648,-0.20496420686563535
27649,-0.20417165873409032
27650,-0.2148259356961623
27651,-0.21645231676659615
27652,-0.5748089271264454
27653,-0.5735339356256577
27654,-0.5729733481393865
27655,-0.5722987136655849
27656,-0.571368331401285
27657,-0.5712329549012596
27658,-0.5703830141448064
27659,-0.5697713232447339
27660,-0.5697046337968336
27661,-0.5690264624175022
27662,-0.5686265816317122
27663,-0.567999150179102
27664,-0.5672010125232148
27665,-0.5669697257535297
27666,-0.566189442483561
27667,-0.565650279983911
27668,-0.5655663013771021
27669,-0.5638975582694118
27670,-0.5629875456581968
27671,-0.5617130280134627
27672,-0.5609312233034381
27673,-0.5605721204311418
27674,-0.5604645590052733
27675,-0.5597884575405703
27676,-0.55881800913462
27677,-0.5586356717886914
27678,-0.5577669215512879
27679,-0.5570581871897405
27680,-0.5577258981856148
27681,-0.5567308479438037
27682,-0.555601565332806
27683,-0.554707005076362
27684,-0.5534741519942503
27685,-0.5527762839622993
27686,-0.5533008240922007
27687,-0.5524936725031344
27688,-0.5522130364529716
27689,-0.5516130737928844
27690,-0.5513761698392164
27691,-0.5505667216274109
27692,-0.5501002656443187
27693,-0.5498102989842424
27694,-0.5497292095012872
27695,-0.5487020431798069
27696,-0.5481353291275679
27697,-0.5471738842909664
27698,-0.5463650459001297
27699,-0.5452182401920002
27700,-0.5448320474127076
27701,-0.5447748532624018
27702,-0.5450683495870756
27703,-0.5444859488950778
27704,-0.5441255926217655
27705,-0.54398027516655445
27706,-0.5435686703927395
27707,-0.5431142850495951
27708,-0.5422528660013222
27709,-0.5417406270801376
27710,-0.5412925078116648
27711,-0.5414028084213043
27712,-0.5414893301920418
27713,-0.54084396136251
27714,-0.5403330617991079
27715,-0.539551923170193
27716,-0.5399466431747713
27717,-0.5399606951567988
27718,-0.5408340796390527
27719,-0.5398660222329146
27720,-0.5396091528405924
27721,-0.5394158157552928
27722,-0.5395195966370561
27723,-0.5394095412545568
27724,-0.5393920927483499
27725,-0.5394795988111215
27726,-0.539041146439967
27727,-0.5379429137755056
27728,-0.5374588279743269
27729,-0.5372330811555707
27730,-0.5371540134132877
27731,-0.5364229233830016
27732,-0.5361159798299375
27733,-0.5348696311716892
27734,-0.5347546208949627
27735,-0.53368381294655165
27736,-0.533163421618958
27737,-0.5319062794924918
27738,-0.5310428961445367
27739,-0.5299826845974531
27740,-0.5296626175686417
27741,-0.5282202628765577
27742,-0.5273170853979696
27743,-0.5259836615850635
27744,-0.5255092655888773
27745,-0.5233754612274895
27746,-0.5215505479652263
27747,-0.5188629798540066
27748,-0.5171115836857412
27749,-0.5143449138835053
27750,-0.5114442158483317
27751,-0.508541079538217
27752,-0.5054551664620377
27753,-0.5009063325680454
27754,-0.49740616260480025
27755,-0.4925462185648061
27756,-0.488920266473175
27757,-0.4835407318969578
27758,-0.4768031845994228
27759,-0.47049527668580565
27760,-0.4604651512343548
27761,-0.45079786187832926
27762,-0.4446608485225165
27763,-0.45175758527645815
27764,-0.1782161724155216
27765,-0.1783524024123302
27766,-0.218813080794731
27767,-0.23775790717388276
27768,-0.23360611583570948
27769,-0.5746441751818919
27770,-0.5738645971277311
27771,-0.5727615822385684
27772,-0.5719629404324559
27773,-0.5715325345540179
27774,-0.5711068253918076
27775,-0.5706911089487873
27776,-0.5697628443742949
27777,-0.5696931797901044
27778,-0.5690146045552664
27779,-0.5686087964186174
27780,-0.5679797590762803
27781,-0.5673577154090491
27782,-0.56662189756661
27783,-0.5665672652624038
27784,-0.5660621949924575
27785,-0.56502704424999
27786,-0.5636344373882314
27787,-0.5626092067169896
27788,-0.5616019210642111
27789,-0.5609976574892933
27790,-0.5603386836721862
27791,-0.5597721473988962
27792,-0.5590807824826821
27793,-0.5588965371908432
27794,-0.5581041454376988
27795,-0.557605815026302
27796,-0.5570891544436004
27797,-0.5573669901141446
27798,-0.5560774795649768
27799,-0.5558906510982259
27800,-0.5542173888200222
27801,-0.5539128226684273
27802,-0.5522649672146556
27803,-0.552585057792857
27804,-0.5524583495106323
27805,-0.5518773744264702
27806,-0.5516923955417193
27807,-0.550800604043221
27808,-0.5499571533599097
27809,-0.5494273728874167
27810,-0.5486390186053994
27811,-0.5486434795124898
27812,-0.5479993370188535
27813,-0.5476602030264073
27814,-0.5471006546834003
27815,-0.5457858429930899
27816,-0.5446269268459792
27817,-0.5444861800703874
27818,-0.544267812042386
27819,-0.5447259513308368
27820,-0.5440902049205147
27821,-0.5438085757608088
27822,-0.543736130257014
27823,-0.5433398142110941
27824,-0.5421756529832052
27825,-0.542090504632234
27826,-0.5411029426204296
27827,-0.5415076103126916
27828,-0.5406504332308607
27829,-0.5411622490107771
27830,-0.5398864563038127
27831,-0.540207028207069
27832,-0.5394344466699391
27833,-0.5397058097334898
27834,-0.5390679116756689
27835,-0.5396069645098404
27836,-0.539589847471098
27837,-0.5393361402674829
27838,-0.5383587907070546
27839,-0.5391043370002141
27840,-0.5386890401178797
27841,-0.5391022541060059
27842,-0.5384282511802188
27843,-0.5382240981528736
27844,-0.5375024495664514
27845,-0.5378348290728786
27846,-0.537385623327607
27847,-0.5374426520999985
27848,-0.5364561532995201
27849,-0.5360037729046231
27850,-0.5353509714242672
27851,-0.5346727306052305
27852,-0.533678921066051
27853,-0.5327822418117166
27854,-0.5315069433403444
27855,-0.5302418279753524
27856,-0.5298199159107021
27857,-0.5296415422244896
27858,-0.5282830347144911
27859,-0.5269913957270709
27860,-0.5257923634018957
27861,-0.5253143122409323
27862,-0.5236108737119585
27863,-0.5216269557669406
27864,-0.5186506868455842
27865,-0.5169709493444777
27866,-0.5136801271659045
27867,-0.5122632867109981
27868,-0.5087864532404196
27869,-0.5060419453287172
27870,-0.5014826572908803
27871,-0.4972856726070835
27872,-0.4930499121278737
27873,-0.4878700732083396
27874,-0.4844742341506721
27875,-0.4780957305262652
27876,-0.4732767747700113
27877,-0.4632478952486542
27878,-0.4537284856409704
27879,-0.44511209510055194
27880,-0.4570181847193679
27881,-0.18378945576108263
27882,-0.18331194031659537
27883,-0.22544817634856767
27884,-0.2513280569739213
27885,-0.24283097170515872
27886,-0.5753582321686905
27887,-0.5744077625502059
27888,-0.5740236887709582
27889,-0.572892566452021
27890,-0.5725113369179381
27891,-0.5724845691019086
27892,-0.5713384742925561
27893,-0.5709641823016618
27894,-0.5701563482074183
27895,-0.5688089799634477
27896,-0.5684423241975428
27897,-0.5680723269848466
27898,-0.5673786322529354
27899,-0.5672779717325326
27900,-0.5666992173533744
27901,-0.5666989457138851
27902,-0.5661006643862515
27903,-0.5656798941319384
27904,-0.5639130406499395
27905,-0.5627760655716108
27906,-0.5616830815111863
27907,-0.5608630905923039
27908,-0.5601211841137008
27909,-0.5602778166596908
27910,-0.5588059044191952
27911,-0.5585897108369439
27912,-0.5580649547178039
27913,-0.5574548836136696
27914,-0.5563195478504347
27915,-0.5563482597949904
27916,-0.5555362240613266
27917,-0.5550141330976995
27918,-0.5540060272496992
27919,-0.553230131186229
27920,-0.5523041436585987
27921,-0.5521566406122105
27922,-0.5516560881407168
27923,-0.5514811303389576
27924,-0.5511870191069613
27925,-0.550542016177736
27926,-0.5502278060970845
27927,-0.5494342552066704
27928,-0.548891453749902
27929,-0.548944376855036
27930,-0.5476325650972658
27931,-0.5466813938828211
27932,-0.546569415312413
27933,-0.5453197733552649
27934,-0.5446540788794373
27935,-0.544580237489808
27936,-0.5439475762204723
27937,-0.5437947816762289
27938,-0.5437623031154021
27939,-0.5435328012819872
27940,-0.5433522510295562
27941,-0.5434998509440094
27942,-0.542424630099531
27943,-0.5421475231535
27944,-0.5409299482465277
27945,-0.5412390363228294
27946,-0.5414280392409465
27947,-0.541618765036361
27948,-0.5410618755803696
27949,-0.5406910487256262
27950,-0.5396165712331964
27951,-0.5399712864800319
27952,-0.540044028517325
27953,-0.5402968181055942
27954,-0.5396421335965351
27955,-0.5398655194495365
27956,-0.5391538003196719
27957,-0.5396305719802624
27958,-0.5390445822514508
27959,-0.5394691926418352
27960,-0.5388127927337566
27961,-0.538722425436958
27962,-0.5370327071096672
27963,-0.5371213612498105
27964,-0.5369738256517143
27965,-0.537077786266055
27966,-0.5361945362972704
27967,-0.5352501440358722
27968,-0.5344219955930419
27969,-0.5340697983273999
27970,-0.5332621749612148
27971,-0.5323907362937729
27972,-0.5322398171781185
27973,-0.5315245258602248
27974,-0.5303867071584549
27975,-0.5296292885954721
27976,-0.5286877307934115
27977,-0.5277059371805223
27978,-0.5262423037317949
27979,-0.5247126127098244
27980,-0.5226749130439193
27981,-0.5214193384987396
27982,-0.5187161328760351
27983,-0.5165879588311392
27984,-0.5136054174600011
27985,-0.5115790733887866
27986,-0.5077108239724495
27987,-0.5050721456466605
27988,-0.5015759676177537
27989,-0.4979942338128876
27990,-0.49282694045577
27991,-0.4879793032430245
27992,-0.48325928463973017
27993,-0.4781473494145962
27994,-0.4731986679662575
27995,-0.468035008822603
27996,-0.46518270128106454
27997,-0.4550972673987624
27998,-0.4560234999310159
27999,-0.18652162701678732
28000,-0.5747120099292456
28001,-0.5739349049993799
28002,-0.573659668875914
28003,-0.5724822972429693
28004,-0.5720905232319945
28005,-0.5717047526501778
28006,-0.5708018812910912
28007,-0.5699831427971646
28008,-0.5695047352159234
28009,-0.5687106844532941
28010,-0.5680117595773169
28011,-0.5672656213595716
28012,-0.5670871161912702
28013,-0.5661536454302085
28014,-0.5656444904114717
28015,-0.5654231592968415
28016,-0.5654691477849295
28017,-0.5640063964748732
28018,-0.5629997721438088
28019,-0.5619912404006006
28020,-0.561464924389446
28021,-0.560578114091678
28022,-0.5595076767299185
28023,-0.5587964064821896
28024,-0.5584464703108608
28025,-0.5580225088390658
28026,-0.5572986439892634
28027,-0.556241009124177
28028,-0.5561327966089925
28029,-0.5550996647576792
28030,-0.5544304209146977
28031,-0.5542884558812904
28032,-0.5531437816523174
28033,-0.5519574322629918
28034,-0.5516467167968945
28035,-0.5514869640610893
28036,-0.5506978323243149
28037,-0.5501161537215532
28038,-0.5501247530528826
28039,-0.5494171200388679
28040,-0.5494054975557584
28041,-0.5481947641645645
28042,-0.547672800959206
28043,-0.5471338097623396
28044,-0.5465440408189074
28045,-0.5457199580189326
28046,-0.5452880038652747
28047,-0.5444618014687743
28048,-0.543731863313286
28049,-0.5435255244280516
28050,-0.5438735035763443
28051,-0.5428727279726351
28052,-0.543524311271593
28053,-0.5428008954881977
28054,-0.5425374887049367
28055,-0.5412845323541399
28056,-0.5412571688308314
28057,-0.5408739395968577
28058,-0.5409606728419293
28059,-0.5402341181449388
28060,-0.5406011427519715
28061,-0.5399446836095587
28062,-0.5400468824496557
28063,-0.5400179304317908
28064,-0.5398924788728534
28065,-0.5393876503153009
28066,-0.5397898191495044
28067,-0.5393858581026586
28068,-0.5396937349370288
28069,-0.5386557914759931
28070,-0.5395892302092863
28071,-0.5393208479623296
28072,-0.5388310639296691
28073,-0.5376363076193498
28074,-0.5376593176008789
28075,-0.5372046324734938
28076,-0.5378392325673415
28077,-0.5367306992975244
28078,-0.5363654837409512
28079,-0.5354929887837184
28080,-0.5360064586588374
28081,-0.5346480120427595
28082,-0.5345483615585434
28083,-0.5336722635926311
28084,-0.5333893700251712
28085,-0.5319136407834706
28086,-0.53144661954059
28087,-0.5305636239332346
28088,-0.5295449237901931
28089,-0.5286807000471355
28090,-0.5275735446931656
28091,-0.5265276680878476
28092,-0.5261831967491366
28093,-0.524155683815933
28094,-0.5218960833515521
28095,-0.5198298509940114
28096,-0.5175676668979305
28097,-0.5146360364445273
28098,-0.511530208496217
28099,-0.5086723853818061
28100,-0.5054043222102887
28101,-0.5005651457296999
28102,-0.4975298512332387
28103,-0.4917276493637573
28104,-0.4878839082410513
28105,-0.48054491091002766
28106,-0.4745503451401031
28107,-0.4660881621433629
28108,-0.46114643330556626
28109,-0.453675901084192
28110,-0.4621004006288987
28111,-0.18705024592929917
28112,-0.5750208695774932
28113,-0.5741944755549282
28114,-0.5740263135111551
28115,-0.5728648126357601
28116,-0.5722318099745525
28117,-0.5716429257326253
28118,-0.5705740746298956
28119,-0.5695596158237927
28120,-0.5688136670841712
28121,-0.5684797191009076
28122,-0.5679654311042645
28123,-0.567098404794464
28124,-0.5664754124519209
28125,-0.5656658822867079
28126,-0.5647941339265363
28127,-0.5647599636855362
28128,-0.5648078604460945
28129,-0.5639112139564908
28130,-0.5632760742779123
28131,-0.5620396322081396
28132,-0.5614122525601192
28133,-0.5607072138139624
28134,-0.5597757390578885
28135,-0.5593408877708967
28136,-0.5584267070746082
28137,-0.5576484248551572
28138,-0.5568579047940562
28139,-0.5559901006725091
28140,-0.5548375808560753
28141,-0.5548051716026569
28142,-0.5546605567533373
28143,-0.5536176861492226
28144,-0.5529170953373377
28145,-0.5521233751836879
28146,-0.5512148601106956
28147,-0.5509326750462802
28148,-0.5503500081024671
28149,-0.5497137310683344
28150,-0.5496944657548962
28151,-0.5490682481807762
28152,-0.5491520495789589
28153,-0.5482565611492335
28154,-0.5483683968984052
28155,-0.5474260878983274
28156,-0.5468556030561952
28157,-0.5451385503829329
28158,-0.5450955821388321
28159,-0.5442542894981621
28160,-0.5440280698796018
28161,-0.5432243701879029
28162,-0.5432402620743387
28163,-0.5430197407632832
28164,-0.5431448500458264
28165,-0.5426796539220137
28166,-0.5426727149430336
28167,-0.5418596601319808
28168,-0.5415076392275142
28169,-0.540903535372564
28170,-0.5408223182090948
28171,-0.5405451300355342
28172,-0.540882469547683
28173,-0.5408456207883001
28174,-0.5404601796104419
28175,-0.5405999383935566
28176,-0.5403624864457394
28177,-0.5399948569746945
28178,-0.5401592193152682
28179,-0.5398596653481725
28180,-0.5399871893072542
28181,-0.5398785696571441
28182,-0.5400314782796279
28183,-0.5389908252089854
28184,-0.5386616056474186
28185,-0.537813466621948
28186,-0.5371801847689238
28187,-0.5371175232402065
28188,-0.5367794120888241
28189,-0.5359251083269553
28190,-0.5363822643071797
28191,-0.5353465692223114
28192,-0.5354711688536432
28193,-0.5343586209281572
28194,-0.5347059401275783
28195,-0.5328996526694306
28196,-0.533171783699954
28197,-0.53275549816687
28198,-0.5328714429478345
28199,-0.5312544708861845
28200,-0.5307427946213061
28201,-0.5296102594105878
28202,-0.5291170416715792
28203,-0.527453561218206
28204,-0.5263730114216546
28205,-0.5248325906888983
28206,-0.5227047756045166
28207,-0.5208148795242055
28208,-0.5176927266585867
28209,-0.5153942007433645
28210,-0.5124371591146186
28211,-0.5084073110070351
28212,-0.5043892295358411
28213,-0.5004958320891928
28214,-0.496764902447716
28215,-0.4906845542138101
28216,-0.4861337399108915
28217,-0.4771357128535227
28218,-0.4703164652676821
28219,-0.4572655896720489
28220,-0.4463650825707065
28221,-0.4549788550521033
28222,-0.18670567078811776
28223,-0.185954655588208
28224,-0.5741685991192041
28225,-0.5734710826560896
28226,-0.5729224405818216
28227,-0.5722372588538069
28228,-0.5715067805336684
28229,-0.5708086517187797
28230,-0.5698921796512207
28231,-0.5690637372320413
28232,-0.5685025274138308
28233,-0.5675649649234977
28234,-0.5665475201464494
28235,-0.5660995756051816
28236,-0.5649838741892421
28237,-0.5641118285375837
28238,-0.5638701700706856
28239,-0.5640060189466188
28240,-0.5634316902448867
28241,-0.5625956744863081
28242,-0.5619808075721787
28243,-0.5612592731411143
28244,-0.5604356774289818
28245,-0.5595813726209806
28246,-0.5586123293904075
28247,-0.5582282666098826
28248,-0.5576142294531979
28249,-0.5564105527507823
28250,-0.5553206567662088
28251,-0.5549980797234633
28252,-0.5543991992069591
28253,-0.5540538902909219
28254,-0.553429009691919
28255,-0.5530154787017033
28256,-0.5521942720855518
28257,-0.551373948881233
28258,-0.5506894348489626
28259,-0.5501038413827196
28260,-0.5494288522364665
28261,-0.5488665161496966
28262,-0.5485611467319818
28263,-0.5478275718622514
28264,-0.5477393066208995
28265,-0.5476370773296441
28266,-0.5464805336647538
28267,-0.5465281765889467
28268,-0.5454809476298553
28269,-0.5452762894780259
28270,-0.5437361362823528
28271,-0.5438907135731718
28272,-0.5432733234575773
28273,-0.5437812265208403
28274,-0.5430506060197627
28275,-0.5424492527319559
28276,-0.5428288108003683
28277,-0.5419130531358182
28278,-0.5406802678024256
28279,-0.5400268359614788
28280,-0.539896784067468
28281,-0.5400341347473342
28282,-0.5399619630869164
28283,-0.5399588352654165
28284,-0.5393772768393115
28285,-0.5401555310597559
28286,-0.5402027690941374
28287,-0.5397795657818668
28288,-0.5397499452855221
28289,-0.5398735662382566
28290,-0.5393237105166887
28291,-0.5392138580421576
28292,-0.5391753343466953
28293,-0.5389277446595897
28294,-0.5384091568168275
28295,-0.5379540819635964
28296,-0.5368428683161504
28297,-0.536815897378792
28298,-0.5368799687299559
28299,-0.5374562731940329
28300,-0.5366373352712863
28301,-0.536246640328894
28302,-0.5354642364546708
28303,-0.5357319598479425
28304,-0.5348142342147861
28305,-0.5348950292649441
28306,-0.5339507943193553
28307,-0.5337824148360371
28308,-0.5324196274546649
28309,-0.5332254448078424
28310,-0.5320802456529286
28311,-0.5319591273762296
28312,-0.5305145804666737
28313,-0.5298040409730249
28314,-0.5286649903910219
28315,-0.5281844689708906
28316,-0.5257096393653867
28317,-0.5238465524078044
28318,-0.521813926752063
28319,-0.5200266945581492
28320,-0.5162233730993819
28321,-0.5134625793425844
28322,-0.5098275092708842
28323,-0.5063771597552114
28324,-0.5010723117073129
28325,-0.4960482867531352
28326,-0.4908203560348697
28327,-0.48615116269003855
28328,-0.4764260250247499
28329,-0.4704046014585353
28330,-0.458711826893602
28331,-0.4556991009507573
28332,-0.4352735999616757
28333,-0.46844502722476394
28334,-0.18943040711744336
28335,-0.21114473374546644
28336,-0.5742586030597008
28337,-0.5736605659582711
28338,-0.5731358792918809
28339,-0.572464128973346
28340,-0.5718265291042166
28341,-0.5706913031130828
28342,-0.5699132942521554
28343,-0.5689851317729161
28344,-0.5679841531288266
28345,-0.5671567568023821
28346,-0.5665273800914598
28347,-0.5659180754059739
28348,-0.5648938521510657
28349,-0.5641846347148413
28350,-0.5640048171419918
28351,-0.5635374075495787
28352,-0.5633776426665621
28353,-0.5622402375578617
28354,-0.5615019815610396
28355,-0.5605369547650442
28356,-0.5598102786884535
28357,-0.5591884720865625
28358,-0.558922048358394
28359,-0.5581171029580358
28360,-0.5569729749451209
28361,-0.5558491292260714
28362,-0.55479238652529
28363,-0.5540295691703372
28364,-0.5534882558885785
28365,-0.5529647829162597
28366,-0.5526760603855908
28367,-0.5521729774230478
28368,-0.5518864385804402
28369,-0.5510695528143431
28370,-0.5504334583955353
28371,-0.5499847669894543
28372,-0.5489233373287483
28373,-0.548861472186856
28374,-0.5477970371301348
28375,-0.5475537416430263
28376,-0.5476444413501281
28377,-0.5469384037099008
28378,-0.5467070117160658
28379,-0.5465658035472216
28380,-0.5458463584757232
28381,-0.544960150368068
28382,-0.5440271764290674
28383,-0.5433872532762687
28384,-0.5436206988402584
28385,-0.5429948438720889
28386,-0.5424388986957674
28387,-0.5423540962218867
28388,-0.5419084757020456
28389,-0.5413180725471728
28390,-0.5408125665659094
28391,-0.5398917982486235
28392,-0.5397029909954512
28393,-0.5398544227726674
28394,-0.5401588671276892
28395,-0.5400829766319026
28396,-0.5400712436891565
28397,-0.5403961757305824
28398,-0.5404422488639281
28399,-0.5401316316704848
28400,-0.5402332790859763
28401,-0.5402799771958238
28402,-0.5400013952793652
28403,-0.5392594420529824
28404,-0.5391305358031293
28405,-0.5388653268115694
28406,-0.5387134536250293
28407,-0.537909670250245
28408,-0.5371343264385503
28409,-0.5369801842661935
28410,-0.5367665820424087
28411,-0.5369157262883778
28412,-0.5362137731891188
28413,-0.5361169403884521
28414,-0.53597765348968
28415,-0.5354939941399487
28416,-0.5351414314551074
28417,-0.5344266493612364
28418,-0.5337417577029935
28419,-0.5339590767995032
28420,-0.5336119711087011
28421,-0.5340390514391198
28422,-0.5327852860204688
28423,-0.5326743778338427
28424,-0.5321518695217479
28425,-0.5318052274726751
28426,-0.5300986445464839
28427,-0.5288744157728212
28428,-0.5260756386072782
28429,-0.525280353458095
28430,-0.5216082951421716
28431,-0.5203163078572081
28432,-0.5164848039061297
28433,-0.5143906647678143
28434,-0.509726375969052
28435,-0.5058106658802709
28436,-0.5003627181137585
28437,-0.49711122491448134
28438,-0.4895127949723131
28439,-0.4841032807338901
28440,-0.4759047031545456
28441,-0.46660554407167504
28442,-0.45901850989331205
28443,-0.4524142790433271
28444,-0.2116098967071511
28445,-0.5746033229347283
28446,-0.5737728486567741
28447,-0.5727154038857603
28448,-0.5717390743328591
28449,-0.5712468415755004
28450,-0.5706316974304422
28451,-0.570226521902137
28452,-0.5693752741298375
28453,-0.5687103394730538
28454,-0.5673059286844443
28455,-0.5664875219431039
28456,-0.5656050887090294
28457,-0.5647945356971524
28458,-0.5635911605367603
28459,-0.5629318629290683
28460,-0.5630258696871729
28461,-0.5627149293128537
28462,-0.5621966503961381
28463,-0.5609591212195607
28464,-0.5602784445069893
28465,-0.5598005459144508
28466,-0.5589911682952119
28467,-0.5581579715502969
28468,-0.5576489577468235
28469,-0.5565892680151372
28470,-0.5555982602560541
28471,-0.5545401127436752
28472,-0.5540716387258219
28473,-0.5530432362775336
28474,-0.5523057958366127
28475,-0.5516242957911115
28476,-0.5517019321063817
28477,-0.5515643137098636
28478,-0.5509248044861973
28479,-0.5503427123420377
28480,-0.5495048479307344
28481,-0.5484950045647418
28482,-0.5485582938325945
28483,-0.5474679889002692
28484,-0.547245080427148
28485,-0.5467834499787659
28486,-0.5464783849017951
28487,-0.5459841059219235
28488,-0.5452867409996551
28489,-0.5462518170646544
28490,-0.5443831810341195
28491,-0.5437330368151652
28492,-0.5431703482732277
28493,-0.5429088645857009
28494,-0.5427308785960985
28495,-0.5423387515804492
28496,-0.5418416277829244
28497,-0.5414874151356931
28498,-0.5410605700760491
28499,-0.5400112839139741
28500,-0.5391061086214125
28501,-0.5389093354905029
28502,-0.5390419003920448
28503,-0.539261355930043
28504,-0.5392764756495771
28505,-0.539665265013699
28506,-0.5400336018081466
28507,-0.5400734035743557
28508,-0.5398323811941369
28509,-0.540028662790604
28510,-0.53955512365051
28511,-0.5389452129439797
28512,-0.5388320224261344
28513,-0.5386674567407675
28514,-0.5391000041178479
28515,-0.537959387882156
28516,-0.5374759145271917
28517,-0.5371046361087011
28518,-0.53683347087996
28519,-0.5368729127611395
28520,-0.5370543656188547
28521,-0.536768019720583
28522,-0.5365217335716672
28523,-0.5357479726620628
28524,-0.5355353685078558
28525,-0.5356669978807427
28526,-0.5351284992952153
28527,-0.5350026744697225
28528,-0.5341704634396839
28529,-0.5340350418149128
28530,-0.533988114202846
28531,-0.5335268988626898
28532,-0.5336105027407154
28533,-0.5323235948371449
28534,-0.53178090085438
28535,-0.5306987945224849
28536,-0.5300612522691621
28537,-0.5269510985381484
28538,-0.5258298838755792
28539,-0.5229300813417557
28540,-0.5216081240785085
28541,-0.5172574654797535
28542,-0.5150516031960684
28543,-0.5105847930157712
28544,-0.5079197435379547
28545,-0.5024557659212147
28546,-0.4975341496446909
28547,-0.4915043918637077
28548,-0.4845818170869866
28549,-0.4782108814591671
28550,-0.4664353247091633
28551,-0.4589008195806662
28552,-0.44848841413728746
28553,-0.4555595874490758
28554,-0.5748965676944021
28555,-0.573590755673796
28556,-0.5723152782597161
28557,-0.5719102113529613
28558,-0.5710921351818021
28559,-0.5709339443542799
28560,-0.5699091223794871
28561,-0.5688836815930302
28562,-0.5678863781811705
28563,-0.5671546341327712
28564,-0.5662735924039101
28565,-0.5653122822517964
28566,-0.5645609920297667
28567,-0.5638847483649319
28568,-0.5631640819391642
28569,-0.5627635156048579
28570,-0.562255127078628
28571,-0.5617955189363663
28572,-0.560219363085813
28573,-0.5594973373114458
28574,-0.558550152928843
28575,-0.5585427765625353
28576,-0.5579701018310306
28577,-0.557592872776839
28578,-0.5565471270465647
28579,-0.5551957728302578
28580,-0.5542105422525624
28581,-0.5533597756785112
28582,-0.5525754359154706
28583,-0.551910521139372
28584,-0.5515483435229488
28585,-0.551573660374689
28586,-0.5508070711246703
28587,-0.5507056686143068
28588,-0.5501052273671041
28589,-0.5491521169181849
