i,DistNW
19184,2.5285099216555276
19185,2.136968785724652
19186,0.5538135604681074
19187,2.5105850468820234
19188,3.6881454558989146
19189,3.6356568726168756
19190,3.0311934513153713
19191,1.1095993371191226
19192,2.0501564031947774
19193,3.0901191428158117
19194,159.26294839522484
19195,156.26738591895554
19196,153.27187381644276
19197,150.27641250401052
19198,147.28100240825762
19199,144.2856439670795
19200,141.29033763082253
19201,138.29508386358992
19202,135.29988314471962
19203,132.30473597045503
19204,129.30964285586433
19205,126.31472912914779
19206,123.31974576331939
19207,120.32481813874786
19208,117.32994687108989
19209,114.33513260953183
19210,111.34037604124799
19211,108.34567789659356
19212,105.35103895518705
19213,102.35646005305564
19214,99.36194209107795
19215,96.367486044994
19216,93.37309297733812
19217,90.37876405176297
19218,87.38450055028446
19219,84.39030389420576
19220,81.39617566966207
19221,78.4021176590143
19222,75.40813187971382
19223,72.41422063281186
19224,69.4203865640161
19225,66.42663274125013
19226,63.432962754170255
19227,60.439380843240436
19228,57.44589206916752
19229,54.452502538176255
19230,51.459219705904225
19231,48.46605279384998
19232,45.47301337023348
19233,42.48011617628454
19234,39.48738032815001
19235,36.49483110985132
19236,33.50250272664728
19237,30.510442677629833
19238,27.518718978936047
19239,24.527432669086068
19240,21.5367407259551
19241,18.546901130677952
19242,15.558369815566937
19243,12.572035618701426
19244,9.58989302148485
19245,6.61752607475351
19246,3.6785535263015414
19247,1.111008331373276
19248,1.5821849665717829
19249,0.899788785479793
19250,1.9188412672984652
19251,4.657549214464024
19252,2.6251622000641013
19253,156.27980889290467
19254,153.2844832712814
19255,150.28921671597223
19256,147.29401016897032
19257,144.29886462632604
19258,141.30378114381014
19259,138.30876084335327
19260,135.31380492030107
19261,132.31891465168258
19262,129.32409140561464
19263,126.3294614320442
19264,123.33477675210273
19265,120.34016386104302
19266,117.34562461582108
19267,114.35116103686242
19268,111.356775329966
19269,108.36246991185797
19270,105.36824744008845
19271,102.37411084817097
19272,99.38006338707882
19273,96.38610867446184
19274,93.39225075333184
19275,90.39849416239788
19276,87.40484402083881
19277,84.41130613112347
19278,81.41788710447884
19279,78.42459451508303
19280,75.4314370909306
19281,72.43842495199783
19282,69.44556990994143
19283,66.45288584870062
19284,63.46038921272002
19285,60.46809963998692
19286,57.47604079262352
19287,54.48424146087253
19288,51.492737051487524
19289,48.50157162627186
19290,45.510800743407806
19291,42.52049549612232
19292,39.53074838134048
19293,36.54168204394474
19294,33.553462684950944
19295,30.566321315294836
19296,27.580588781518173
19297,24.596756214113697
19298,21.61558533253832
19299,18.638324053391447
19300,15.667166257624249
19301,12.706350634708667
19302,9.765231790377129
19303,6.869075059970246
19304,4.113822676224016
19305,2.1393103406442937
19306,1.9254743524903382
19307,2.197204960977596
19308,1.163690222131391
19309,3.9935452179902513
19310,1.560166431955072
19311,153.35555860332158
19312,150.36165054852003
19313,147.36785854796324
19314,144.37418709292876
19315,141.38064103014418
19316,138.38722560015214
19317,135.39394648075555
19318,132.4008098363366
19319,129.40782237403147
19320,126.41511610577054
19321,123.42244962301201
19322,120.42995638936058
19323,117.43764602577889
19324,114.44552912767534
19325,111.45361739548632
19326,108.46192378683321
19327,105.47046269451582
19328,102.4792501556311
19329,99.48830409833977
19330,96.49764463441149
19331,93.50729440780914
19332,90.51727901217325
19333,87.52762749372137
19334,84.53837296050325
19335,81.54955332535374
19336,78.56121221791027
19337,75.57340011234255
19338,72.58617573268432
19339,69.59960781878543
19340,66.61377736550766
19341,63.62878048978873
19342,60.64473214063266
19343,57.661770955504686
19344,54.68006569788504
19345,51.69982390941635
19346,48.72130371704342
19347,45.744830219575626
19348,42.77081866111815
19349,39.799807899140404
19350,36.832509901044034
19351,33.86988494489103
19352,30.913259452492873
19353,27.964517322468787
19354,25.026423799065974
19355,22.103201228250267
19356,19.201614204273934
19357,16.333163844226778
19358,13.518918554976473
19359,10.801279036899004
19360,8.275900622049358
19361,6.182939300157565
19362,3.63403970056614
19363,0.6413655082568059
19364,1.9374094568190483
19365,1.8641160949402547
19366,0.6626604791796533
19367,1.8078982983992316
19368,1.4470935293398441
19369,1.206987260187753
19370,1.4095539441571427
19371,2.720321363729498
19372,0.7701623489475918
19373,1.0078327241062328
19374,1.2675637926750138
19375,1.1250239012497198
19376,2.10584620440063
19377,153.4850220733683
19378,150.49363146351803
19379,147.50245980904887
19380,144.511517991304
19381,141.5208177857771
19382,138.53037195839167
19383,135.5401943744939
19384,132.55030012255253
19385,129.56070565494434
19386,126.57155349491406
19387,123.58261422076167
19388,120.59403399740448
19389,117.60583659268207
19390,114.61804821846654
19391,111.6306978567883
19392,108.64381763956561
19393,105.65744329245764
19394,102.67161465584583
19395,99.68637629900249
19396,96.70177824747891
19397,93.7178768487343
19398,90.7347358076748
19399,87.75242743216918
19400,84.77103413986593
19401,81.79065029243102
19402,78.81138444305182
19403,75.83336210980485
19404,72.85672922374589
19405,69.88165645064808
19406,66.90834465499734
19407,63.937031873207765
19408,60.96800230348459
19409,58.001598023592514
19410,55.03823444796567
19411,52.07842098509751
19412,49.12278904210529
19413,46.17213059056672
19414,43.22745220523048
19415,40.290052251622896
19416,37.36163351993212
19417,34.444471551475615
19418,31.54167301200914
19419,28.657584373204433
19420,25.798460520292277
19421,22.973600630766537
19422,20.197359656186553
19423,17.492870090645212
19424,14.899218927816074
19425,12.485627318023568
19426,10.078155480253411
19427,7.276241167461764
19428,4.715272872360057
19429,3.0722013392047236
19430,3.8152865475801385
19431,2.4018147852936362
19432,2.9015449375230618
19433,1.1466801864392306
19434,1.4876253927696241
19435,1.296456903157161
19436,1.9446957113219585
19437,2.144116563819269
19438,1.5361159573149252
19439,1.0289640557899877
19440,1.7887776948031795
19441,150.6850065235375
19442,147.6976514656652
19443,144.71068447893393
19444,141.72412731857688
19445,138.7380035843802
19446,135.752338922816
19447,132.76716125629
19448,129.7825010438708
19449,126.79851590456055
19450,123.81499362840654
19451,120.83209859630888
19452,117.8498748528665
19453,114.86837097452302
19454,111.88764067043692
19455,108.9077434813233
19456,105.92874559531928
19457,102.95072080440653
19458,99.97375163028897
19459,96.99793065577055
19460,94.02336210657893
19461,91.05016374012855
19462,88.07846911279577
19463,85.10843031679944
19464,82.14022130369871
19465,79.17404194580021
19466,76.21012303292054
19467,73.24873246420036
19468,70.29018297999392
19469,67.334841896633307
19470,64.38314347169432
19471,61.435604760338485
19472,58.49284615760862
19473,55.555618307236934
19474,52.62483777413096
19475,49.70163495196118
19476,46.7874193145485
19477,43.88396966142285
19478,40.993561028172365
19479,38.11914642031359
19480,35.2646222171681
19481,32.43522406352964
19482,29.638130871862746
19483,26.883408177964576
19484,24.185516001511292
19485,21.56576834464843
19486,19.056392199638445
19487,16.70716143536394
19488,13.966332712466205
19489,11.336405542630539
19490,8.937947140892613
19491,7.012542349344687
19492,6.031543071833849
19493,3.990511071239866
19494,2.6527273058161103
19495,0.858649201401127
19496,2.0092027303830915
19497,150.93555330190756
19498,147.95319728682858
19499,144.97143536058115
19500,141.99030218504947
19501,139.00983536208932
19502,136.03007575383097
19503,133.05106784570077
19504,130.07286015887604
19505,127.09562975812557
19506,124.11918659804309
19507,121.14371848064683
19508,118.16929549883479
19509,115.19599492685619
19510,112.22390216445936
19511,109.2531118333605
19512,106.28372905539345
19513,103.3158709482278
19514,100.34966838294484
19515,97.38526805822562
19516,94.4228349593491
19517,91.46255528741443
19518,88.50463996638639
19519,85.54932886450042
19520,82.5968959043059
19521,79.64765528562006
19522,76.70196911214178
19523,73.76025680155429
19524,70.82300677992754
19525,67.89079112638382
19526,64.96428406235998
19527,62.04428549850964
19528,59.13175130240008
19529,56.227832592915334
19530,53.333927296632524
19531,50.45174856190101
19532,47.58341664358298
19533,44.73158390076848
19534,41.89960715561349
19535,39.09178874309557
19536,36.3137185647429
19537,33.572766563185915
19538,30.878801533961294
19539,28.245252307432732
19540,25.690684342895942
19541,23.241132827842335
19542,20.398501374991685
19543,17.434016619196587
19544,14.481454791298118
19545,11.549915602698091
19546,8.66070901068192
19547,5.876513269927464
19548,3.460637337703324
19549,2.708238946608999
19550,1.5889345137538975
19551,0.49528806732945085
19552,0.6161542975939287
19553,1.3125986557824758
19554,148.26878874546344
19555,145.29344269154808
19556,142.31899336881153
19557,139.345495370232
19558,136.37300800531435
19559,133.40159582132438
19560,130.4313291949071
19561,127.46240868892616
19562,124.4946710302522
19563,121.52833225538004
19564,118.56349382436733
19565,115.60026751941426
19566,112.63877678780827
19567,109.67915829875096
19568,106.72156375464621
19569,103.76616200633325
19570,100.81314153303607
19571,97.86271336189355
19572,94.9135914866416
19573,91.94271006499483
19574,88.97349525169865
19575,86.00611441276136
19576,83.04075867880847
19577,80.07764730181673
19578,77.1170330006576
19579,74.15920856570258
19580,71.20451507988213
19581,68.25335223349886
19582,65.30619137656092
19583,62.363592186700195
19584,59.42622416408563
19585,56.494894645725644
19586,53.57058573495268
19587,50.6545035862805
19588,47.74814506068687
19589,44.853389181297736
19590,41.97262458671868
19591,39.10893016275749
19592,36.266335709188404
19593,33.450205418816296
19594,30.66781354115582
19595,27.92922647320348
19596,25.248681118513417
19597,22.646773370943514
19598,20.15395638135038
19599,17.24187698836552
19600,14.249490813941977
19601,11.257640200252023
19602,8.26683982456946
19603,5.278769716094449
19604,2.3038338263696962
19605,1.0307049448809138
19606,0.5220750078080627
19607,1.5408596207658503
19608,1.2920710240422635
19609,0.8069986095550007
19610,1.1644781340239514
19611,1.4110067019724843
19612,0.6218651751459217
19613,1.7887847870102596
19614,1.629038787276893
19615,139.38597701323573
19616,136.3963840714478
19617,133.40711509419415
19618,130.41818932251982
19619,127.42975228778127
19620,124.44157794549632
19621,121.45381606091004
19622,118.46649437963605
19623,115.47964348260936
19624,112.49329716127393
19625,109.50749285384637
19626,106.52227215460468
19627,103.53768141082764
19628,100.55377242546115
19629,97.57060328798059
19630,94.58823936153088
19631,91.60675446166184
19632,88.62623227138175
19633,85.64676804953494
19634,82.66847070581778
19635,79.69146533725598
19636,76.71589635011328
19637,73.74193133054975
19638,70.76976588135004
19639,67.79962971695622
19640,64.83179441406669
19641,61.86658336436782
19642,58.904384691033734
19643,55.94566820525358
19644,52.99100794641309
19645,50.041112556485196
19646,47.09686682819652
19647,44.159389479266
19648,41.230114958910576
19649,38.31091162908857
19650,35.4042563336694
19651,32.51349871282286
19652,29.643272548856224
19653,26.800155730895625
19654,23.993765118705802
19655,21.23863928551537
19656,18.557596323277146
19657,15.987915329938543
19658,13.592861411208872
19659,11.482187282346317
19660,8.769199551770464
19661,5.897045179384509
19662,3.2510772316122223
19663,1.4738949690931842
19664,0.8503795171104023
19665,1.1582066909807751
19666,1.312642667271875
19667,1.8604913350919532
19668,1.1013360959641885
19669,133.2437088867787
19670,127.25856502062621
19671,121.27408673113666
19672,118.28217284899823
19673,115.29049356323151
19674,112.29906392210694
19675,109.30790058685342
19676,106.31702205811666
19677,103.32644894165954
19678,100.33620426143894
19679,97.34631383025312
19680,94.35680669064463
19681,91.36771564210133
19682,88.37907787492743
19683,85.3909357367664
19684,82.40333766532771
19685,79.41633933085662
19686,76.43000504546148
19687,73.44440951478212
19688,70.45964003301403
19689,67.4757992576431
19690,64.4930087503799
19691,61.5114135424351
19692,58.53118808643271
19693,55.55254411104536
19694,52.57574112559166
19695,49.60110067575088
19696,46.629026005334886
19697,43.66002966529343
19698,40.69477306661102
19699,37.73412443264473
19700,34.77924589479823
19701,31.83172822554665
19702,28.89380628524668
19703,25.968716979217046
19704,23.061321105360697
19705,20.179241624136537
19706,17.335079475338603
19707,14.551048827518974
19708,11.869491855509327
19709,9.37866394448694
19710,7.277048033412418
19711,5.634684464308386
19712,3.0808119180699167
19713,2.269667968560639
19714,1.7848464917622067
19715,1.1521556875681105
19716,1.5700859329352885
19717,3.0474574286646923
19718,1.6124601840021038
19719,124.16284463079946
19720,121.16810297667185
19721,118.17345157609277
19722,115.17889390517487
19723,112.18443377911305
19724,109.19007539860198
19725,106.1958234040937
19726,103.20168293948922
19727,100.20765972724956
19728,97.21376015735979
19729,94.21999139325155
19730,91.22636149855457
19731,88.23287958963817
19732,85.23955602024589
19733,82.24640260642224
19734,79.25343290234447
19735,76.2606625410331
19736,73.26810965847136
19737,70.2757954259394
19738,67.28374472421659
19739,64.29198700576806
19740,61.30055740901404
19741,58.3094982150399
19742,55.31886077604426
19743,52.32870810377894
19744,49.33911839725217
19745,46.35018993246307
19746,43.36204796920212
19747,40.37485471604495
19748,37.388824056628664
19749,34.40424391606117
19750,31.421511318997602
19751,28.441189395510232
19752,25.464104175476127
19753,22.491517686290678
19754,19.525457701629723
19755,16.569397423011612
19756,13.629805408705757
19757,10.720187248656464
19758,7.873773148192767
19759,5.195398917813874
19760,3.1478427062557595
19761,2.381723753594999
19762,2.320038896796029
19763,1.4669562472917308
19764,1.3265660051387156
19765,2.84275396037004
19766,2.6544628186765538
19767,115.14507464178492
19768,112.14965560704978
19769,109.15428700494915
19770,106.15896915171479
19771,103.16370236542284
19772,100.16848696620039
19773,97.17332327649024
19774,94.17821162135122
19775,91.18315232882595
19776,88.1881457303899
19777,85.19319216148074
19778,82.19829196215753
19779,79.20344547789261
19780,76.20865306057598
19781,73.2139150697441
19782,70.21923187412993
19783,67.2246038536364
19784,64.23003140184429
19785,61.235514929279105
19786,58.24105486766015
19787,55.246651675563285
19788,52.25230584599162
19789,49.25801791674447
19790,46.263788484792514
19791,43.26961822662852
19792,40.275507927679485
19793,37.28145852591743
19794,34.28747117829668
19795,31.293547365325843
19796,28.299689062013105
19797,25.30589903014657
19798,22.31218134583997
19799,19.318542417531013
19800,16.32499312393293
19801,13.331553832025188
19802,10.33826813165393
19803,7.345250147075318
19804,4.352926992717358
19805,1.365471352409615
19806,1.167267821942243
19807,2.4776702542203095
19808,2.879256097795027
19809,1.7268705367354416
19810,1.6523832242047172
19811,1.1406887860566652
19812,2.1353105124436476
19813,1.3103355324625505
19814,118.18351731235431
19815,112.19480840725248
19816,109.20062095136835
19817,106.20655214434153
19818,103.21260822653278
19819,100.2187961476262
19820,97.2251236756895
19821,94.23159952702336
19822,91.23823352150625
19823,88.24503676956057
19824,85.25202189843127
19825,82.2592033278206
19826,79.26659760787139
19827,76.27422383663134
19828,73.28210417961792
19829,70.29026452192718
19830,67.29873529397355
19831,64.3075525273391
19832,61.31675921908357
19833,58.326407114998055
19834,55.33655906980616
19835,52.34729221432843
19836,49.35870227058136
19837,46.3709095308264
19838,43.38406729950834
19839,40.39837406696042
19840,37.41409148877649
19841,34.431571672538126
19842,31.451299908031412
19843,28.473964065219796
19844,25.50057224631701
19845,22.53266274411075
19846,19.572702853271277
19847,16.624907469490385
19848,13.697093872372657
19849,10.805467229966183
19850,7.989348778962157
19851,5.368799641879564
19852,3.4263646988544787
19853,3.5463345400818307
19854,1.287032222916328
19855,0.5991435391041772
19856,1.847344657102658
19857,1.1337638184835268
19858,1.3959006303178574
19859,115.31091202167781
19860,112.31980048333735
19861,109.32897767002974
19862,106.33846402683623
19863,103.34828232779323
19864,100.35845802209603
19865,97.36901964391325
19866,94.37999929981744
19867,91.39143325160383
19868,88.40336261687138
19869,85.41583421616009
19870,82.42890160357581
19871,79.44262632899412
19872,76.45707949474499
19873,73.47234369008476
19874,70.48851541468498
19875,67.50570814138491
19876,64.52405622350211
19877,61.54371993079455
19878,58.56489201246923
19879,55.587806354496294
19880,52.612749551737664
19881,49.64007660313728
19882,46.6702325437284
19883,43.70378279522432
19884,40.74145660357192
19885,37.78421060705615
19886,34.83332423171024
19887,31.89054699431311
19888,28.958333504357544
19889,26.04023274238382
19890,23.141561634576597
19891,20.270631322068514
19892,17.441115954000107
19893,14.676951606971047
19894,12.023251388208909
19895,9.572274865284134
19896,7.524722011943024
19897,6.287803162082771
19898,2.0261417563247726
19899,0.6168905169778612
19900,0.7388931920878318
19901,0.573425931908118
19902,0.9083149277364101
19903,2.3315835031832934
19904,115.51024254483396
19905,109.5390736165179
19906,106.55439655189967
19907,103.57038877926423
19908,100.5871056676295
19909,97.60460930307707
19910,94.62296954258505
19911,91.64226527220121
19912,88.66258591715997
19913,85.68403326467852
19914,82.70672367739405
19915,79.73079079842447
19916,76.7563888797995
19917,73.78369690790211
19918,70.81292375677987
19919,67.84431467960775
19920,64.8781595597405
19921,61.914803500824625
19922,58.9546605626985
19923,55.99823178185669
19924,53.046129107953846
19925,50.099107631722504
19926,47.158109623513646
19927,44.224325696649814
19928,41.29928128829541
19929,38.38496137684191
19930,35.48399431590393
19931,32.59992944738425
19932,29.737667720280882
19933,26.904149661116765
19934,24.10949039487665
19935,21.368916977082034
19936,18.70618816044307
19937,16.159797561701545
19938,13.794284774707943
19939,11.719646242108979
19940,10.097710188895189
19941,7.483017086191112
19942,5.286764843349809
19943,3.0406618376651586
19944,0.18914342084766025
19945,1.4712711114222068
19946,2.22579299100962
19947,103.87837821447845
19948,100.90413937271175
19949,97.93123628521862
19950,94.95978990252713
19951,91.98993669793431
19952,89.02183123460779
19953,86.05564925683183
19954,83.09159143394291
19955,80.1298879225363
19956,77.17080396206173
19957,74.21464678555179
19958,71.26177421781297
19959,68.31260545787967
19960,65.36763471527277
19961,62.427448612222435
19962,59.49274860893375
19963,56.56438020561976
19964,53.64337140015016
19965,50.730983954319115
19966,47.82878263736427
19967,44.938730085295596
19968,42.06331875362815
19969,39.205757511833625
19970,36.37024019142882
19971,33.56233935536937
19972,30.78959497609028
19973,28.06241176212833
19974,25.395451872817986
19975,22.80982649024574
19976,20.33655655312822
19977,18.02193010013525
19978,15.935194326090478
19979,14.14468626764437
19980,11.669543840766064
19981,9.497808549542
19982,6.814883333334045
19983,4.311825753884696
19984,2.494329217428736
19985,1.271042683054013
19986,101.30873450630605
19987,98.3479988698238
19988,95.38947172788986
19989,92.4333604932527
19990,89.47989976192751
19991,86.52935588742042
19992,83.58203250234969
19993,80.6382772223363
19994,77.69848983508876
19995,74.76313236866996
19996,71.83274155542492
19997,68.90794437439652
19998,65.9894775831818
19999,63.07821246602866
20000,60.1751864667098
20001,57.28164399937686
20002,54.39908962293568
20003,51.529358054274915
20004,48.67470737950851
20005,45.83794460408885
20006,43.022596829171185
20007,40.23314757168846
20008,37.475367145899725
20009,34.756780179328274
20010,32.08733435662458
20011,29.48036454518843
20012,26.95398563671137
20013,24.533086496138274
20014,22.252097049960632
20015,20.158540619131774
20016,18.27660927130369
20017,15.881205256339507
20018,13.508032575743028
20019,10.930997110022458
20020,8.50793685609709
20021,6.042034608735047
20022,3.289824739423399
20023,3.4537724264913616
20024,101.79985213740639
20025,98.85376228916105
20026,95.91077238839475
20027,92.97117221430108
20028,90.03528898820917
20029,87.10349355737878
20030,84.17620782994246
20031,81.25391376215839
20032,78.337164283557
20033,75.4265966568525
20034,72.52294891764372
20035,69.62708023727825
20036,66.73999632004501
20037,63.86288131007271
20038,60.9971381827119
20039,58.14444028463493
20040,55.30679764607675
20041,52.48664303097443
20042,49.68694457911447
20043,46.91135455809804
20044,44.164407497326096
20045,41.451786231988564
20046,38.7806816157242
20047,36.16028124608569
20048,33.60243428560177
20049,31.12255127557196
20050,28.740802653951196
20051,26.483658616825863
20052,24.385722583725812
20053,22.44671471414163
20054,20.102318589960817
20055,17.58665347672699
20056,15.105305035267813
20057,12.689131934771058
20058,9.974079805371193
20059,7.474946240495208
20060,5.49460102141344
20061,3.3822748457843845
20062,1.5224753054150661
20063,102.37625209198738
20064,99.44717381869636
20065,96.52221278705926
20066,93.60175041814473
20067,90.68621659283664
20068,87.77609748144447
20069,84.8719449140816
20070,81.97438765006466
20071,79.08414500048761
20072,76.20204338338668
20073,73.32903655464804
20074,70.46623047377263
20075,67.61491404951438
20076,64.77659739092154
20077,61.953059698077325
20078,59.146409609135056
20079,56.359161737336265
20080,53.594334363624924
20081,50.85557489923454
20082,48.147321918215944
20083,45.47501540328377
20084,42.845370418797174
20085,40.26673360860485
20086,37.74954612203507
20087,35.30693909866371
20088,32.680560818489674
20089,29.944682225611434
20090,27.26323350740843
20091,24.653960325869214
20092,22.142369853348928
20093,19.76570809126622
20094,17.57875818144679
20095,15.449945619757846
20096,13.51764950958504
20097,11.695112113599167
20098,9.55018636638146
20099,6.676955092447855
20100,3.9851069691669574
20101,1.8017787344646308
20102,1.199663455275341
20103,3.2219410485996036
20104,3.080923098230079
20105,3.110627106393607
20106,1.9055927060157387
20107,100.12668019992745
20108,97.22209750787498
20109,94.32324005367421
20110,91.43064771437109
20111,88.5449296160313
20112,85.65825364392886
20113,82.75493549652253
20114,79.85847641242077
20115,76.96964508362196
20116,74.08932783567309
20117,71.21855147362345
20118,68.35851151124426
20119,65.51060727073029
20120,62.676485807365395
20121,59.85809724223021
20122,57.0577649344698
20123,54.278275071297955
20124,51.52299180145942
20125,48.796006114565756
20126,46.09190732696931
20127,43.19256799935955
20128,40.28038528421314
20129,37.38128216849613
20130,34.49854197762034
20131,31.636622317099235
20132,28.801713058635357
20133,26.0026306526586
20134,23.25229522358138
20135,20.57024425606924
20136,17.98702078659068
20137,15.551916241996596
20138,13.346214773762165
20139,11.21617662467385
20140,9.367853341707367
20141,8.224215047963119
20142,7.090980293872916
20143,2.3310323667148554
20144,0.32468394718921095
20145,2.5250521386079425
20146,1.6301919535597322
20147,1.0342569142370879
20148,96.7351161674227
20149,93.79175425930761
20150,90.8518645952895
20151,87.91579074343464
20152,84.98392322324311
20153,82.05670771341963
20154,79.13465501880275
20155,76.21835324527989
20156,73.3084827648235
20157,70.40583473125098
20158,67.51133414819233
20159,64.62606881847779
20160,61.75132595349733
20161,58.88863884237294
20162,56.03984684616165
20163,53.2071731967485
20164,50.393326794829086
20165,47.60163663409251
20166,44.83623093654917
20167,42.10227798620372
20168,39.39642430579646
20169,36.71716266886878
20170,33.77774428641842
20171,30.848981487474614
20172,27.934208169873763
20173,25.038290391605013
20174,22.16859592053158
20175,19.336776977313587
20176,16.562241823882054
20177,13.87934943485358
20178,11.353209252707172
20179,9.115034963457692
20180,6.982593440925049
20181,5.351449741866395
20182,5.142537882427936
20183,1.0883460378150365
20184,2.3760006666459748
20185,4.14767422733127
20186,2.421044909304033
20187,2.267031359857574
20188,96.23189825765041
20189,93.27261343633896
20190,90.31578233536702
20191,87.36164932143707
20192,84.4104926825402
20193,81.46263068092802
20194,78.5184289374166
20195,75.57830949782482
20196,72.64276204083211
20197,69.71235783366956
20198,66.78776724350408
20199,63.869781891139006
20200,60.959342923072064
20201,58.05757742822741
20202,55.16584581168243
20203,52.28580407364403
20204,49.41948660242306
20205,46.56941754600567
20206,43.73876249857382
20207,40.93153778241945
20208,38.152903037975186
20209,35.40957569672614
20210,32.70128171335103
20211,30.028833174726334
20212,27.3683947629394
20213,24.40537982257279
20214,21.451132997164784
20215,18.50982556310459
20216,15.588750622880148
20217,12.701833932036548
20218,9.8790141254724535
20219,7.196047726326417
20220,4.888770633877653
20221,2.7500715876864694
20222,2.317531825847445
20223,0.6820966299300699
20224,1.324967964591732
20225,0.6806819053450043
20226,0.9535433368507422
20227,0.7504032290494542
20228,1.3150493359492739
20229,95.8196704534376
20230,92.84720161638076
20231,89.87632988975254
20232,86.90721427722582
20233,83.94003613181064
20234,80.97500321160614
20235,78.012354646571
20236,75.05236706268782
20237,72.09536218859417
20238,69.14171637747955
20239,66.19187262642482
20240,63.246355884769144
20241,60.30579274002321
20242,57.37093699676701
20243,54.44270328600226
20244,51.522211762134994
20245,48.61084832610569
20246,45.710346922006636
20247,42.82290373007582
20248,39.95133825889973
20249,37.09932468210385
20250,34.27173044428963
20251,31.475121964223987
20252,28.71853575680548
20253,26.006652614511303
20254,23.336162476941624
20255,20.75435257587915
20256,18.145086123609357
20257,15.153808140341535
20258,12.16404309423964
20259,9.177213254077152
20260,6.197479537141536
20261,3.2442904611232284
20262,1.0000491406267833
20263,1.181478186360221
20264,0.8150722510936281
20265,0.9075141863285462
20266,95.45765956577058
20267,92.48677634204209
20268,89.51760515598481
20269,86.55031742767783
20270,83.57429876341617
20271,80.59576391757018
20272,77.6185934539846
20273,74.64294488197238
20274,71.66900172729513
20275,68.69697912321318
20276,65.72713090124412
20277,62.7597586703628
20278,59.79522356324034
20279,56.833961604497404
20280,53.876504064825944
20281,50.92350478011151
20282,47.97577735747007
20283,45.034346664520825
20284,42.10052135403734
20285,39.1759980310368
20286,36.26301414164033
20287,33.364577837359505
20288,30.484822950413324
20289,27.629573737907133
20290,24.807273382982498
20291,22.03056605235048
20292,19.312948157394683
20293,16.64605080602282
20294,14.11122056794313
20295,11.793878006010258
20296,9.422071764459105
20297,6.493498082105135
20298,3.624207839799104
20299,2.9137614025709953
20300,2.7092181431408204
20301,3.148909937938427
20302,2.1442589149353144
20303,95.12509224850326
20304,92.14343979150415
20305,89.16278874805819
20306,86.1832382399409
20307,83.2049015015838
20308,80.2279084842038
20309,77.25240905651454
20310,74.27857696717331
20311,71.3066147882447
20312,68.3367601338486
20313,65.36929355294514
20314,62.40454864366443
20315,59.43132935652871
20316,56.45093169925615
20317,53.47224371729791
20318,50.49555891246576
20319,47.52124401604054
20320,44.54976327054024
20321,41.58171300826761
20322,38.61787197605484
20323,35.65927639617338
20324,32.70733508618236
20325,29.764011738049685
20326,26.832124351233364
20327,23.915858617789983
20328,21.021693401051536
20329,18.16017069562616
20330,15.349524650212915
20331,12.621448708591384
20332,9.963410668627889
20333,7.561146614923063
20334,5.744918591671266
20335,3.719243113821887
20336,1.0342890364548287
20337,3.8604274776381398
20338,2.174288229475478
20339,0.9061022101822321
20340,0.9665082972268411
20341,2.4774727357296222
20342,91.89646959089315
20343,88.90749020136994
20344,85.91903766647692
20345,82.93116394954802
20346,79.94392872430493
20347,76.95740086679217
20348,73.97166030712197
20349,70.98680034623051
20350,68.00293057956
20351,65.0201806212038
20352,62.03870489575733
20353,59.058688871842165
20354,56.08035726848027
20355,53.103985000628654
20356,50.12991198907538
20357,47.15856351842563
20358,44.190478716606485
20359,41.22635118148386
20360,38.267088217628284
20361,35.30006166624245
20362,32.31527068671892
20363,29.332580321548804
20364,26.35268540732884
20365,23.376634056011948
20366,20.40608380408615
20367,17.443816753560117
20368,14.494877639163388
20369,11.569418782812381
20370,8.691124502452423
20371,5.9289995074186965
20372,3.3327444820565293
20373,2.207116249023373
20374,3.209623568246548
20375,2.491381171982854
20376,1.6651738961074878
20377,4.102936036645013
20378,1.153658695947409
20379,0.9100729537315891
20380,91.74664942604237
20381,88.75257398195241
20382,85.75867242292603
20383,82.76495863541136
20384,79.77144854280607
20385,76.7781605020905
20386,73.78511579689174
20387,70.79233925542688
20388,67.79986003186654
20389,64.80771260382093
20390,61.815938059004814
20391,58.824585773803676
20392,55.83371563031049
20393,52.84340098456396
20394,49.853732700426384
20395,46.8648247232773
20396,43.87682192494224
20397,40.88991137659084
20398,37.90433893116506
20399,34.92043427504223
20400,31.938649951485072
20401,28.95962434881271
20402,25.98428770997751
20403,23.014049664857612
20404,20.05115165040057
20405,17.099380670440976
20406,14.165658992609535
20407,11.237213557007758
20408,8.243673341598157
20409,5.251179028595898
20410,2.2636545471837004
20411,0.8622963989282383
20412,1.1731846193268172
20413,2.2628766971483794
20414,2.2947318178854017
20415,88.69857168190305
20416,85.70273123265798
20417,82.7069399095933
20418,79.71119805057751
20419,76.71550599785154
20420,73.71986409884052
20421,70.72427270717259
20422,67.7287321839678
20423,64.73324289948758
20424,61.73780523526217
20425,58.74241958686642
20426,55.74708636759403
20427,52.751806013394614
20428,49.75657898956788
20429,46.761405800061965
20430,43.76628700056023
20431,40.771223217361616
20432,37.77621517522411
20433,34.7812637396061
20434,31.786369982762952
20435,28.791535291129076
20436,25.79676154745316
20437,22.80205145646216
20438,19.80740916592691
20439,16.81284155138177
20440,13.818361171134123
20441,10.823994125842573
20442,7.829805950495554
20443,4.836023677101694
20444,1.844346743224108
