z,y,cov_value
 23, 68, 0.029915675561
 24, 68, 0.029200654361
 25, 68, 0.017493090022
 26, 68, 0.028195906425
 27, 68, 0.030660455537
 28, 68, 0.032118515406
 29, 68, 0.033084109599
 30, 68, 0.033198413047
 31, 68, 0.017563843098
 32, 68, 0.034638978159
 33, 68, 0.035292525687
 34, 68, 0.038104734948
 35, 68, 0.034510249058
 36, 68, 0.040719870528
 37, 68, 0.020002919469
 38, 68, 0.031801265474
 39, 68, 0.013191470733
 40, 68, 0.043082230699
 41, 68, 0.032414795193
 42, 68, 0.039757741589
 43, 68, 0.035024627345
 44, 68, 0.040674866369
 45, 68, 0.036315262385
 46, 68, 0.057020146755
 47, 68, 0.043469629937
 48, 68, 0.054437422643
 49, 68, 0.076441141457
 50, 68, 0.071037401088
 51, 68, 0.052532971496
 52, 68, 0.091919160573
 53, 68, 0.074584293767
 54, 68, 0.029333683749
 55, 68, 0.069273984017
 56, 68, 0.094987650838
 57, 68, 0.115460380536
 58, 68, 0.095979302110
 59, 68, 0.113714114524
 60, 68, 0.066560559475
 61, 68, 0.087884589257
 62, 68, 0.131787481035
 63, 68, 0.120951847535
 64, 68, 0.075477944705
 65, 68, 0.104159595297
 66, 68, 0.140744386068
 67, 68, 0.082030249188
 68, 68, 0.151779543051
 69, 68, 0.128144374303
 70, 68, 0.109749016067
 71, 68, 0.086960910143
 72, 68, 0.130306504512
 73, 68, 0.127637542160
 74, 68, 0.101248880337
 75, 68, 0.080056134296
 76, 68, 0.099511199651
 77, 68, 0.093690860779
 78, 68, 0.069896017020
 79, 68, 0.071898030629
 80, 68, 0.052729039534
 81, 68, 0.047205009877
 82, 68, 0.035882131267
 83, 68, 0.028377856953
 84, 68, 0.023907285774
 85, 68, 0.021710851382
 86, 68, 0.022159151585
 87, 68, 0.025772988543
 88, 68, 0.020876448922
 89, 68, 0.019244875397
 90, 68, 0.019215583037
 91, 68, 0.017445272039
 92, 68, 0.022575476341
 93, 68, 0.016097453184
 94, 68, 0.020355204936
 95, 68, 0.018652289198
 96, 68, 0.018161332690
 97, 68, 0.017034043260
 98, 68, 0.016303762916
 99, 68, 0.016646579168
100, 68, 0.017015608961
101, 68, 0.017505895116
102, 68, 0.016107528134
103, 68, 0.013938309540
104, 68, 0.012442853481
105, 68, 0.012859817629
106, 68, 0.014234190433
107, 68, 0.014387819580
108, 68, 0.012570097520
109, 68, 0.016328185818
110, 68, 0.013632185444
111, 68, 0.010560011522
112, 68, 0.013871489559
113, 68, 0.010878674295
114, 68, 0.009337305677
115, 68, 0.012297799861
116, 68, 0.009162841157
117, 68, 0.011466269893
118, 68, 0.013645602091
119, 68, 0.008582613486
120, 68, 0.014798097708
121, 68, 0.011956908931
122, 68, 0.013798954661
123, 68, 0.008536910774
124, 68, 0.010756641276
125, 68, 0.009686221477
126, 68, 0.010482737240
127, 68, 0.016780190529
128, 68, 0.007950859977
129, 68, 0.009571770621
130, 68, 0.012630462698
131, 68, 0.007469407103
132, 68, 0.009066399790
133, 68, 0.007927181480
134, 68, 0.015475233318
135, 68, 0.010559532711
136, 68, 0.009677504009
137, 68, 0.005797370547
138, 68, 0.007581363521
139, 68, 0.012377801063
140, 68, 0.008637591793
141, 68, 0.004737537487
142, 68, 0.008275705211
143, 68, 0.009601736447
144, 68, 0.007533644952
145, 68, 0.004995447233
146, 68, 0.009896259863
147, 68, 0.010686485234
148, 68, 0.006293154543
149, 68, 0.010043069112
150, 68, 0.009168073862
  1, 69, 0.010964102944
  2, 69, 0.011887385169
  3, 69, 0.013420682425
  4, 69, 0.013232139030
  5, 69, 0.015836869372
  6, 69, 0.017417776262
  7, 69, 0.015299627767
  8, 69, 0.015973437796
  9, 69, 0.014882661355
 10, 69, 0.018502517320
 11, 69, 0.019784941184
 12, 69, 0.019215962443
 13, 69, 0.020610779661
 14, 69, 0.015578722002
 15, 69, 0.018559794965
 16, 69, 0.016895861176
 17, 69, 0.021733385867
 18, 69, 0.016443745471
 19, 69, 0.015000490185
 20, 69, 0.022546806842
 21, 69, 0.022518357109
 22, 69, 0.022111515272
 23, 69, 0.026284665177
 24, 69, 0.026137131628
 25, 69, 0.017587470431
 26, 69, 0.025435232246
 27, 69, 0.027106220648
 28, 69, 0.027429457414
 29, 69, 0.029656095386
 30, 69, 0.027578974939
 31, 69, 0.017093086636
 32, 69, 0.032118300085
 33, 69, 0.030141185850
 34, 69, 0.033677619433
 35, 69, 0.032026850240
 36, 69, 0.036688164772
 37, 69, 0.018495028848
 38, 69, 0.028587109178
 39, 69, 0.014119401571
 40, 69, 0.038034626111
 41, 69, 0.027917375809
 42, 69, 0.034368417141
 43, 69, 0.034731623395
 44, 69, 0.038076299112
 45, 69, 0.038360488847
 46, 69, 0.053717219215
 47, 69, 0.045999390073
 48, 69, 0.055064757778
 49, 69, 0.068783816322
 50, 69, 0.066943115734
 51, 69, 0.057110246970
 52, 69, 0.078969851666
 53, 69, 0.075927188072
 54, 69, 0.030616561671
 55, 69, 0.074642069211
 56, 69, 0.091096734991
 57, 69, 0.093927314136
 58, 69, 0.098315940088
 59, 69, 0.104969576582
 60, 69, 0.073320399979
 61, 69, 0.096756952766
 62, 69, 0.112336891170
 63, 69, 0.127484005127
 64, 69, 0.088551843293
 65, 69, 0.120561172398
 66, 69, 0.136172325451
 67, 69, 0.101446284495
 68, 69, 0.128144374303
 69, 69, 0.149973914127
 70, 69, 0.138599493909
 71, 69, 0.112214234271
 72, 69, 0.134986457731
 73, 69, 0.116111246642
 74, 69, 0.119794134284
 75, 69, 0.100342810449
 76, 69, 0.095112079095
 77, 69, 0.099406928520
 78, 69, 0.079294915040
 79, 69, 0.068577058033
 80, 69, 0.056456152932
 81, 69, 0.044158962523
 82, 69, 0.030662657086
 83, 69, 0.025199999892
 84, 69, 0.022906243365
 85, 69, 0.022980791242
 86, 69, 0.022512032203
 87, 69, 0.023682159218
 88, 69, 0.022900351969
 89, 69, 0.023528511094
 90, 69, 0.021368594975
 91, 69, 0.019266041159
 92, 69, 0.024282695668
 93, 69, 0.017891576761
 94, 69, 0.020054877843
 95, 69, 0.019762501480
 96, 69, 0.021893762984
 97, 69, 0.020395502156
 98, 69, 0.019152573269
 99, 69, 0.017804239439
100, 69, 0.020602893581
101, 69, 0.021231629818
102, 69, 0.019266279011
103, 69, 0.018596518280
104, 69, 0.015807656394
105, 69, 0.015189253549
106, 69, 0.018706872965
107, 69, 0.017872609567
108, 69, 0.016953729456
109, 69, 0.021347643216
110, 69, 0.017625683889
111, 69, 0.013504412272
112, 69, 0.016157051553
113, 69, 0.015041196882
114, 69, 0.013062714584
115, 69, 0.015343451311
116, 69, 0.011867157895
117, 69, 0.014547045736
118, 69, 0.015794633745
119, 69, 0.011808486622
120, 69, 0.016111440303
121, 69, 0.014184962120
122, 69, 0.015374330579
123, 69, 0.011111212368
124, 69, 0.012594217974
125, 69, 0.012629532711
126, 69, 0.013229069536
127, 69, 0.017180851494
128, 69, 0.010205833763
129, 69, 0.011601103403
130, 69, 0.013264482717
131, 69, 0.010142594340
132, 69, 0.011485178038
133, 69, 0.010780171802
134, 69, 0.015607541743
135, 69, 0.011188761530
136, 69, 0.010724598545
137, 69, 0.008504047120
138, 69, 0.010444965437
139, 69, 0.012597314203
140, 69, 0.010641373456
141, 69, 0.007866027721
142, 69, 0.010991297121
143, 69, 0.010446866371
144, 69, 0.010575202144
145, 69, 0.008187717964
146, 69, 0.011499291600
147, 69, 0.012820785477
148, 69, 0.009727011378
149, 69, 0.012578441764
150, 69, 0.012143394168
  1, 70, 0.009669819896
  2, 70, 0.010097699354
  3, 70, 0.011281008488
  4, 70, 0.012501577260
  5, 70, 0.013697572923
  6, 70, 0.015535017773
  7, 70, 0.013243789727
  8, 70, 0.013490083676
  9, 70, 0.014083453728
 10, 70, 0.015992191402
 11, 70, 0.017567045069
 12, 70, 0.016961167429
 13, 70, 0.018299209351
 14, 70, 0.013797447900
 15, 70, 0.017198849432
 16, 70, 0.015245318001
 17, 70, 0.019830856018
 18, 70, 0.015247385769
 19, 70, 0.013405311567
 20, 70, 0.021225555027
 21, 70, 0.020816419185
 22, 70, 0.020923411640
 23, 70, 0.024364924929
 24, 70, 0.024122987904
 25, 70, 0.017808019483
 26, 70, 0.024325559946
 27, 70, 0.025704167884
 28, 70, 0.025304468340
 29, 70, 0.027740485872
 30, 70, 0.025111983891
 31, 70, 0.017940970120
 32, 70, 0.030615618745
 33, 70, 0.028244455477
 34, 70, 0.032687116773
 35, 70, 0.031013310527
 36, 70, 0.036260880106
 37, 70, 0.017946471427
 38, 70, 0.027008674548
 39, 70, 0.014982283790
 40, 70, 0.037075038615
 41, 70, 0.026249706488
 42, 70, 0.033333297274
 43, 70, 0.034266089330
 44, 70, 0.038476641357
 45, 70, 0.041189355814
 46, 70, 0.054124969135
 47, 70, 0.049375352041
 48, 70, 0.057610187557
 49, 70, 0.066799843623
 50, 70, 0.067132307670
 51, 70, 0.064435915513
 52, 70, 0.073622898676
 53, 70, 0.079443377206
 54, 70, 0.033657472143
 55, 70, 0.082137522220
 56, 70, 0.090144718764
 57, 70, 0.084206260263
 58, 70, 0.101148124205
 59, 70, 0.099741651518
 60, 70, 0.083977947711
 61, 70, 0.106917983299
 62, 70, 0.101438800100
 63, 70, 0.127071561650
 64, 70, 0.102886528649
 65, 70, 0.131677551087
 66, 70, 0.123735119720
 67, 70, 0.116988976810
 68, 70, 0.109749016067
 69, 70, 0.138599493909
 70, 70, 0.148304921973
 71, 70, 0.129864231412
 72, 70, 0.115908985154
 73, 70, 0.097025790154
 74, 70, 0.113191135689
 75, 70, 0.107012240298
 76, 70, 0.080695094689
 77, 70, 0.088283712502
 78, 70, 0.078531878511
 79, 70, 0.058624256336
 80, 70, 0.054581388505
 81, 70, 0.038235689710
 82, 70, 0.024868915532
 83, 70, 0.023209460934
 84, 70, 0.024295606224
 85, 70, 0.026898050191
 86, 70, 0.025738928388
 87, 70, 0.021578295825
 88, 70, 0.027117184205
 89, 70, 0.026952019513
 90, 70, 0.025746883073
 91, 70, 0.023910998701
 92, 70, 0.025755540813
 93, 70, 0.022613104443
 94, 70, 0.021537694345
 95, 70, 0.023530207644
 96, 70, 0.027166539255
 97, 70, 0.025862253284
 98, 70, 0.024445950081
 99, 70, 0.020331927844
100, 70, 0.025401378299
101, 70, 0.026251990800
102, 70, 0.023959910626
103, 70, 0.023225869981
104, 70, 0.021774483623
105, 70, 0.020665631775
106, 70, 0.024507493336
107, 70, 0.022620092998
108, 70, 0.022863941268
109, 70, 0.025507312357
110, 70, 0.022695764984
111, 70, 0.018821204546
112, 70, 0.020347737134
113, 70, 0.021009863621
114, 70, 0.018800559976
115, 70, 0.020079155920
116, 70, 0.016805369004
117, 70, 0.018866369071
118, 70, 0.019564588303
119, 70, 0.017150768781
120, 70, 0.019621394199
121, 70, 0.018432498335
122, 70, 0.018782653105
123, 70, 0.015505067484
124, 70, 0.016597652133
125, 70, 0.015503506083
126, 70, 0.014599436864
127, 70, 0.020096185176
128, 70, 0.013472769639
129, 70, 0.015163068253
130, 70, 0.016182570250
131, 70, 0.013621193610
132, 70, 0.014666576591
133, 70, 0.013350467556
134, 70, 0.018230645167
135, 70, 0.013759408545
136, 70, 0.013233684028
137, 70, 0.011325170370
138, 70, 0.013289635538
139, 70, 0.014803439299
140, 70, 0.013272677783
141, 70, 0.010840566290
142, 70, 0.013646007810
143, 70, 0.012544291616
144, 70, 0.013158656809
145, 70, 0.010743624679
146, 70, 0.013594717075
147, 70, 0.014977849146
148, 70, 0.012204516304
149, 70, 0.015022907953
150, 70, 0.014430349458
  1, 71, 0.006068727896
  2, 71, 0.006036906736
  3, 71, 0.006451338615
  4, 71, 0.007663824325
  5, 71, 0.008467466511
  6, 71, 0.010393498154
  7, 71, 0.007122486350
  8, 71, 0.007148007965
  9, 71, 0.008717362347
 10, 71, 0.011488822065
 11, 71, 0.011253768780
 12, 71, 0.010226596190
 13, 71, 0.014751156523
 14, 71, 0.007402309562
 15, 71, 0.010661823931
 16, 71, 0.008471585687
 17, 71, 0.014600958789
 18, 71, 0.010446217568
 19, 71, 0.008120182754
 20, 71, 0.015851432319
 21, 71, 0.016660874909
 22, 71, 0.016073911911
 23, 71, 0.022338837765
 24, 71, 0.021257436679
 25, 71, 0.015908356145
 26, 71, 0.020559809413
 27, 71, 0.022115415208
 28, 71, 0.024121054595
 29, 71, 0.024762364716
 30, 71, 0.024144136916
 31, 71, 0.018570731965
 32, 71, 0.028357776049
 33, 71, 0.026987995772
 34, 71, 0.030743387048
 35, 71, 0.029391076580
 36, 71, 0.033377051568
 37, 71, 0.017189037105
 38, 71, 0.026076127313
 39, 71, 0.014924102857
 40, 71, 0.034962532221
 41, 71, 0.025502186833
 42, 71, 0.032275149297
 43, 71, 0.035509071607
 44, 71, 0.038330996551
 45, 71, 0.044624267039
 46, 71, 0.051615082431
 47, 71, 0.050874641272
 48, 71, 0.056396560382
 49, 71, 0.057277928956
 50, 71, 0.060731303683
 51, 71, 0.068005110410
 52, 71, 0.062007776950
 53, 71, 0.074796702981
 54, 71, 0.036690082570
 55, 71, 0.081850523442
 56, 71, 0.078099496851
 57, 71, 0.068885026635
 58, 71, 0.091437382464
 59, 71, 0.083740945244
 60, 71, 0.089527388707
 61, 71, 0.104403278854
 62, 71, 0.082538292395
 63, 71, 0.107724522308
 64, 71, 0.110999086034
 65, 71, 0.122539851516
 66, 71, 0.099938101160
 67, 71, 0.125329487530
 68, 71, 0.086960910143
 69, 71, 0.112214234271
 70, 71, 0.129864231412
 71, 71, 0.138438721777
 72, 71, 0.093222260320
 73, 71, 0.077299769278
 74, 71, 0.098631563148
 75, 71, 0.106680590011
 76, 71, 0.066464424082
 77, 71, 0.076058503224
 78, 71, 0.075927329979
 79, 71, 0.051352596737
 80, 71, 0.053804422863
 81, 71, 0.036006346579
 82, 71, 0.022986507372
 83, 71, 0.023472709877
 84, 71, 0.026486937270
 85, 71, 0.030659774772
 86, 71, 0.029182358581
 87, 71, 0.022375667713
 88, 71, 0.030941489957
 89, 71, 0.032128636995
 90, 71, 0.029705122993
 91, 71, 0.028045258835
 92, 71, 0.029163459404
 93, 71, 0.026665497539
 94, 71, 0.023650461322
 95, 71, 0.026924255121
 96, 71, 0.031472665739
 97, 71, 0.030648491963
 98, 71, 0.029123989345
 99, 71, 0.023490193526
100, 71, 0.029008088439
101, 71, 0.030206698252
102, 71, 0.026836884287
103, 71, 0.029066961241
104, 71, 0.026857443988
105, 71, 0.025798679071
106, 71, 0.028715088974
107, 71, 0.025569728537
108, 71, 0.027128073852
109, 71, 0.030474252945
110, 71, 0.026118719214
111, 71, 0.024802526749
112, 71, 0.022544080806
113, 71, 0.025497830902
114, 71, 0.023490487792
115, 71, 0.022963320172
116, 71, 0.023101089183
117, 71, 0.024918342773
118, 71, 0.021251886436
119, 71, 0.022239396914
120, 71, 0.021078994243
121, 71, 0.021220252144
122, 71, 0.019970656093
123, 71, 0.020254337899
124, 71, 0.019484509652
125, 71, 0.019966027674
126, 71, 0.018075192151
127, 71, 0.020123421289
128, 71, 0.018283558794
129, 71, 0.018123809381
130, 71, 0.017236523936
131, 71, 0.017922606965
132, 71, 0.017598649275
133, 71, 0.017236676751
134, 71, 0.017892410802
135, 71, 0.014573546181
136, 71, 0.014088829473
137, 71, 0.015496735494
138, 71, 0.016113315244
139, 71, 0.014578817669
140, 71, 0.014335731729
141, 71, 0.014458029097
142, 71, 0.014905767851
143, 71, 0.012370767660
144, 71, 0.014776089410
145, 71, 0.013410792033
146, 71, 0.013412504493
147, 71, 0.014897569861
148, 71, 0.013691138877
149, 71, 0.015352979132
150, 71, 0.014881736484
  1, 72, 0.009083704745
  2, 72, 0.010036424382
  3, 72, 0.011851109693
  4, 72, 0.011037735080
  5, 72, 0.014291853388
  6, 72, 0.016792195153
  7, 72, 0.013694847548
  8, 72, 0.014716375775
  9, 72, 0.013350899540
 10, 72, 0.018605573059
 11, 72, 0.019303930636
 12, 72, 0.017969484065
 13, 72, 0.020812111213
 14, 72, 0.014339872475
 15, 72, 0.017134561334
 16, 72, 0.015652827961
 17, 72, 0.021410324796
 18, 72, 0.015990813378
 19, 72, 0.014203404531
 20, 72, 0.021560339243
 21, 72, 0.022069487644
 22, 72, 0.020728376050
 23, 72, 0.026028469278
 24, 72, 0.025932301362
 25, 72, 0.015830914376
 26, 72, 0.024747184282
 27, 72, 0.026860812177
 28, 72, 0.027470928194
 29, 72, 0.029632228285
 30, 72, 0.029092018972
 31, 72, 0.015596260825
 32, 72, 0.031263376396
 33, 72, 0.031413189263
 34, 72, 0.034076788698
 35, 72, 0.030809247192
 36, 72, 0.035558206645
 37, 72, 0.017380321281
 38, 72, 0.029440290406
 39, 72, 0.013199063174
 40, 72, 0.038502230098
 41, 72, 0.029782489946
 42, 72, 0.035479519679
 43, 72, 0.035291096019
 44, 72, 0.037225627345
 45, 72, 0.036036602260
 46, 72, 0.049786168953
 47, 72, 0.041434513509
 48, 72, 0.048484512995
 49, 72, 0.060067556568
 50, 72, 0.058152050283
 51, 72, 0.047532018258
 52, 72, 0.070221352002
 53, 72, 0.062572390750
 54, 72, 0.026953320322
 55, 72, 0.060078001456
 56, 72, 0.075647730162
 57, 72, 0.087243336522
 58, 72, 0.079648757571
 59, 72, 0.089645419962
 60, 72, 0.059246686980
 61, 72, 0.076520412659
 62, 72, 0.102386797974
 63, 72, 0.103844581060
 64, 72, 0.070205457489
 65, 72, 0.095143296214
 66, 72, 0.120710034589
 67, 72, 0.081750025613
 68, 72, 0.130306504512
 69, 72, 0.134986457731
 70, 72, 0.115908985154
 71, 72, 0.093222260320
 72, 72, 0.148907457193
 73, 72, 0.139085814052
 74, 72, 0.124810366275
 75, 72, 0.095192599307
 76, 72, 0.121790423239
 77, 72, 0.119917906132
 78, 72, 0.084981277639
 79, 72, 0.091234673253
 80, 72, 0.065904924904
 81, 72, 0.060410321056
 82, 72, 0.044260701867
 83, 72, 0.035085562585
 84, 72, 0.029820498261
 85, 72, 0.027086042371
 86, 72, 0.027590798162
 87, 72, 0.032668893517
 88, 72, 0.026237258111
 89, 72, 0.025421483052
 90, 72, 0.024168773803
 91, 72, 0.021723642212
 92, 72, 0.029579834311
 93, 72, 0.019879388180
 94, 72, 0.025965830500
 95, 72, 0.024041827663
 96, 72, 0.024328613318
 97, 72, 0.023151866396
 98, 72, 0.022244939683
 99, 72, 0.021794608330
100, 72, 0.022716087332
101, 72, 0.023669346756
102, 72, 0.020732816492
103, 72, 0.019363993211
104, 72, 0.017668397142
105, 72, 0.017192278084
106, 72, 0.020137913113
107, 72, 0.019898694200
108, 72, 0.017763155459
109, 72, 0.020693774590
110, 72, 0.019278595181
111, 72, 0.014911026662
112, 72, 0.017380269570
113, 72, 0.015410388550
114, 72, 0.013110706111
115, 72, 0.015749352810
116, 72, 0.012035848543
117, 72, 0.014043627887
118, 72, 0.016716735873
119, 72, 0.011883608573
120, 72, 0.016673504803
121, 72, 0.014153014144
122, 72, 0.015602717748
123, 72, 0.010395383008
124, 72, 0.012468176739
125, 72, 0.012070927450
126, 72, 0.013975324445
127, 72, 0.016520748181
128, 72, 0.009525329273
129, 72, 0.011100485492
130, 72, 0.013020520900
131, 72, 0.009518163601
132, 72, 0.010676202024
133, 72, 0.010452023714
134, 72, 0.014764209226
135, 72, 0.010849786607
136, 72, 0.010077098155
137, 72, 0.008348892487
138, 72, 0.009243985534
139, 72, 0.012025311229
140, 72, 0.009273254472
141, 72, 0.007381621899
142, 72, 0.009150621510
143, 72, 0.009604959760
144, 72, 0.008722572834
145, 72, 0.007362943434
146, 72, 0.010459113376
147, 72, 0.011508634582
148, 72, 0.008766120190
149, 72, 0.011274219822
150, 72, 0.011121084044
  1, 73, 0.006681209716
  2, 73, 0.007116655961
  3, 73, 0.008431036790
  4, 73, 0.008858715348
  5, 73, 0.010828971264
  6, 73, 0.014120802011
  7, 73, 0.011144149682
  8, 73, 0.011857126817
  9, 73, 0.011461656110
 10, 73, 0.016657650120
 11, 73, 0.016861628977
 12, 73, 0.015392453199
 13, 73, 0.019605631707
 14, 73, 0.012632952072
 15, 73, 0.016058971952
 16, 73, 0.014459620547
 17, 73, 0.020088739377
 18, 73, 0.013745946533
 19, 73, 0.012000994359
 20, 73, 0.020978109911
 21, 73, 0.020839774601
 22, 73, 0.020711600199
 23, 73, 0.025179916104
 24, 73, 0.025052298742
 25, 73, 0.013364294842
 26, 73, 0.024387374310
 27, 73, 0.026489300874
 28, 73, 0.027097667473
 29, 73, 0.029348936263
 30, 73, 0.029709493902
 31, 73, 0.014271534113
 32, 73, 0.030800034585
 33, 73, 0.031843714942
 34, 73, 0.033552890234
 35, 73, 0.030955081941
 36, 73, 0.033821897102
 37, 73, 0.016747938220
 38, 73, 0.031094588037
 39, 73, 0.012268757763
 40, 73, 0.038200058194
 41, 73, 0.031700297727
 42, 73, 0.036282467921
 43, 73, 0.034264400320
 44, 73, 0.036000581825
 45, 73, 0.032669526773
 46, 73, 0.046618290650
 47, 73, 0.036944402639
 48, 73, 0.043404471741
 49, 73, 0.056327746068
 50, 73, 0.053563039596
 51, 73, 0.041251186506
 52, 73, 0.066039558812
 53, 73, 0.054644585621
 54, 73, 0.023544448739
 55, 73, 0.051363257138
 56, 73, 0.067813696939
 57, 73, 0.084331276797
 58, 73, 0.069363430692
 59, 73, 0.081011426138
 60, 73, 0.051253113717
 61, 73, 0.065395674222
 62, 73, 0.096125905699
 63, 73, 0.089752746295
 64, 73, 0.059477648149
 65, 73, 0.079792043916
 66, 73, 0.108604889443
 67, 73, 0.068090430621
 68, 73, 0.127637542160
 69, 73, 0.116111246642
 70, 73, 0.097025790154
 71, 73, 0.077299769278
 72, 73, 0.139085814052
 73, 73, 0.151712674634
 74, 73, 0.111239995382
 75, 73, 0.082441280764
 76, 73, 0.135131431475
 77, 73, 0.119240657146
 78, 73, 0.080529245847
 79, 73, 0.102791010054
 80, 73, 0.066891929935
 81, 73, 0.070660608851
 82, 73, 0.055940935632
 83, 73, 0.046115541060
 84, 73, 0.039399416031
 85, 73, 0.034357059808
 86, 73, 0.035711637644
 87, 73, 0.042122018295
 88, 73, 0.032446049989
 89, 73, 0.025447812348
 90, 73, 0.029455694314
 91, 73, 0.025889556817
 92, 73, 0.034567248913
 93, 73, 0.022337335100
 94, 73, 0.033985354082
 95, 73, 0.030580232151
 96, 73, 0.027525146126
 97, 73, 0.026829079238
 98, 73, 0.026392955416
 99, 73, 0.027513030555
100, 73, 0.024702394733
101, 73, 0.026131387662
102, 73, 0.021891646253
103, 73, 0.020571819783
104, 73, 0.020348403635
105, 73, 0.020680163001
106, 73, 0.020909604271
107, 73, 0.021255183269
108, 73, 0.018199607727
109, 73, 0.019247725480
110, 73, 0.020249162163
111, 73, 0.017017486137
112, 73, 0.018702913210
113, 73, 0.015858416037
114, 73, 0.013438860197
115, 73, 0.015998184747
116, 73, 0.012308651264
117, 73, 0.013341388234
118, 73, 0.017724964597
119, 73, 0.012030287259
120, 73, 0.017947806837
121, 73, 0.014292584530
122, 73, 0.016354288479
123, 73, 0.009906465023
124, 73, 0.012547499451
125, 73, 0.009842484038
126, 73, 0.011695855253
127, 73, 0.017507995738
128, 73, 0.008270734602
129, 73, 0.010769974470
130, 73, 0.013820629195
131, 73, 0.008727589802
132, 73, 0.010118288820
133, 73, 0.007925027473
134, 73, 0.015928813612
135, 73, 0.011467264662
136, 73, 0.010225814692
137, 73, 0.006777712850
138, 73, 0.008531222504
139, 73, 0.013188657475
140, 73, 0.008757118671
141, 73, 0.006337054288
142, 73, 0.008195812363
143, 73, 0.010325342586
144, 73, 0.007849421975
145, 73, 0.006595859267
146, 73, 0.010730931404
147, 73, 0.011485535159
148, 73, 0.008383282312
149, 73, 0.011406234574
150, 73, 0.011360580539
  1, 74, 0.010395486924
  2, 74, 0.011631866143
  3, 74, 0.013272998857
  4, 74, 0.011661806794
  5, 74, 0.015286872298
  6, 74, 0.016706427056
  7, 74, 0.013778134358
  8, 74, 0.014320326543
  9, 74, 0.013487169255
 10, 74, 0.017117289325
 11, 74, 0.017031640918
 12, 74, 0.016024425211
 13, 74, 0.017597757424
 14, 74, 0.013527660591
 15, 74, 0.014792887506
 16, 74, 0.013961032851
 17, 74, 0.017682551193
 18, 74, 0.016298373106
 19, 74, 0.014337056047
 20, 74, 0.018184112997
 21, 74, 0.018123346750
 22, 74, 0.017916033403
 23, 74, 0.021634595336
 24, 74, 0.021306599424
 25, 74, 0.017864312752
 26, 74, 0.021111126954
 27, 74, 0.022490512973
 28, 74, 0.021924521905
 29, 74, 0.024842045293
 30, 74, 0.022915486008
 31, 74, 0.017829746528
 32, 74, 0.026463684478
 33, 74, 0.025133088336
 34, 74, 0.028425457382
 35, 74, 0.025778016541
 36, 74, 0.030529245847
 37, 74, 0.017320573731
 38, 74, 0.024226376171
 39, 74, 0.012412083573
 40, 74, 0.033312473284
 41, 74, 0.024734915619
 42, 74, 0.030740418690
 43, 74, 0.034195487138
 44, 74, 0.035232638925
 45, 74, 0.037541856776
 46, 74, 0.045676237474
 47, 74, 0.042132361550
 48, 74, 0.046373478856
 49, 74, 0.052153694637
 50, 74, 0.051972065304
 51, 74, 0.047074189129
 52, 74, 0.058284300537
 53, 74, 0.056686977165
 54, 74, 0.027824339486
 55, 74, 0.056402495881
 56, 74, 0.065387060456
 57, 74, 0.069825853524
 58, 74, 0.069391538890
 59, 74, 0.075195572866
 60, 74, 0.058003937851
 61, 74, 0.070439211743
 62, 74, 0.082203719066
 63, 74, 0.089623231773
 64, 74, 0.070185660367
 65, 74, 0.086870440030
 66, 74, 0.099095418248
 67, 74, 0.082955621924
 68, 74, 0.101248880337
 69, 74, 0.119794134284
 70, 74, 0.113191135689
 71, 74, 0.098631563148
 72, 74, 0.124810366275
 73, 74, 0.111239995382
 74, 74, 0.138407870419
 75, 74, 0.113595929017
 76, 74, 0.110298682698
 77, 74, 0.119973534811
 78, 74, 0.103102901973
 79, 74, 0.093449321139
 80, 74, 0.076890001654
 81, 74, 0.065277677309
 82, 74, 0.048072801552
 83, 74, 0.040395352337
 84, 74, 0.036192320842
 85, 74, 0.033524600671
 86, 74, 0.034403675843
 87, 74, 0.037418708091
 88, 74, 0.032205139477
 89, 74, 0.032961172399
 90, 74, 0.029885276720
 91, 74, 0.026992417274
 92, 74, 0.036097179568
 93, 74, 0.024459474584
 94, 74, 0.031976990588
 95, 74, 0.031267435772
 96, 74, 0.031614067692
 97, 74, 0.030834775712
 98, 74, 0.029942693859
 99, 74, 0.027071045854
100, 74, 0.027794653949
101, 74, 0.030166226077
102, 74, 0.024517424663
103, 74, 0.025197084693
104, 74, 0.025488963332
105, 74, 0.024263554097
106, 74, 0.026990078834
107, 74, 0.023651495079
108, 74, 0.025007776330
109, 74, 0.026991823767
110, 74, 0.024384497191
111, 74, 0.021513306684
112, 74, 0.019775489382
113, 74, 0.023017870863
114, 74, 0.020493296275
115, 74, 0.020766281867
116, 74, 0.018627507958
117, 74, 0.020149836711
118, 74, 0.019596796758
119, 74, 0.018894314939
120, 74, 0.018276171310
121, 74, 0.018823555751
122, 74, 0.019089396439
123, 74, 0.015742997056
124, 74, 0.016965850446
125, 74, 0.017035028149
126, 74, 0.019945392060
127, 74, 0.018115771615
128, 74, 0.013960218374
129, 74, 0.015569300536
130, 74, 0.016460633017
131, 74, 0.013559973431
132, 74, 0.014749888594
133, 74, 0.014740762512
134, 74, 0.017044896237
135, 74, 0.014379190600
136, 74, 0.013688899558
137, 74, 0.011762706361
138, 74, 0.012483268178
139, 74, 0.014838763719
140, 74, 0.013222696881
141, 74, 0.010656658082
142, 74, 0.013111009850
143, 74, 0.012765799514
144, 74, 0.012329860662
145, 74, 0.010366407756
146, 74, 0.013571367111
