i,WPSS
343,0.6598195799883516
344,0.6602056671130528
345,0.6605401961156141
346,0.6542017966143698
347,0.661528437343997
348,0.6618735483210909
349,0.6621272085688777
350,0.6623676842979556
351,0.6627001894723938
352,0.6630522356820038
353,0.6562165672495441
354,0.6565756223461843
355,0.6567971908413867
356,0.6570229213155292
357,0.6570006815294748
358,0.6572230338363585
359,0.6572136494232507
360,0.6504376216306997
361,0.6508593060024526
362,0.6579278301781064
363,0.6579056112488207
364,0.6580873424578867
365,0.6651195527216562
366,0.6584615704129269
367,0.658486695014651
368,0.6583760764625032
369,0.6584975143580558
370,0.6658613989835087
371,0.6592772442103109
372,0.6596309850821084
373,0.6600152589403222
374,0.6601993661338068
375,0.6601965013030806
376,0.6604045258543279
377,0.6602600762319633
378,0.6168218938129271
379,0.617260071450181
380,0.6402517005428433
381,0.658915815580283
382,0.6592726004421096
383,0.6596419571049744
384,0.6600646931635393
385,0.6607699762597888
386,0.6611340629574193
387,0.6545692589997227
388,0.6617152628547653
389,0.6553299797100146
390,0.6626188546614185
391,0.6628708158395937
392,0.6631247760949018
393,0.6633064607756416
394,0.6567777157565801
395,0.6569159155819216
396,0.6571401754740402
397,0.6575827471896092
398,0.6647045347626366
399,0.6580800978198446
400,0.6463339318137874
401,0.651061435083619
402,0.6510270432890397
403,0.6581332527532867
404,0.6585034477597936
405,0.6586745773837882
406,0.6657396918486337
407,0.6658244423784948
408,0.6660116379287105
409,0.6661338024544864
410,0.6592197070303696
411,0.6594694155628746
412,0.6598014394339999
413,0.6601509624864152
414,0.660623760416497
415,0.6607262507868489
416,0.6610168780859138
417,0.6611168014951871
418,0.6613262890085583
419,0.6611152986083784
420,0.6609541963007778
421,0.6167299373089863
422,0.6172850164843179
423,0.6176999426299479
424,0.6179180875081568
425,0.6180907837810975
426,0.6527165287778657
427,0.6531787344137985
428,0.6603582929169826
429,0.6608667317103907
430,0.6545635636400937
431,0.6619761363173288
432,0.6624403000667639
433,0.6629221006361052
434,0.6563826315567481
435,0.6637234745896717
436,0.6638997548699925
437,0.6642078165549232
438,0.6641765277106954
439,0.6575025920467672
440,0.6643631267180033
441,0.6576971488173846
442,0.6580346206953627
443,0.6584211829693314
444,0.6587069313802063
445,0.65880752746064
446,0.6519767382826113
447,0.6520351633832218
448,0.6592024321523072
449,0.6479742634477084
450,0.6663663974207733
451,0.6596431083888714
452,0.6667104512316582
453,0.6668642554901401
454,0.6599620286562694
455,0.6602924793439968
456,0.6604033981195535
457,0.6608513805825263
458,0.6611518405412955
459,0.6614239301232009
460,0.6501011119799996
461,0.6617404778579189
462,0.6549016544271227
463,0.668863421244054
464,0.6619508713125807
465,0.66185463155224
466,0.6099717665101086
467,0.6106577923251193
468,0.6179129866894425
469,0.61834039410457
470,0.6186517381438035
471,0.6602360814926683
472,0.6604029006622714
473,0.6493070882590113
474,0.6543274151148766
475,0.6548773494053408
476,0.6623183161929306
477,0.6561341764518391
478,0.6635107994475002
479,0.6637449956029186
480,0.6638601080522187
481,0.6642325419489454
482,0.6576088769929652
483,0.6580680226144866
484,0.6648296289255328
485,0.6582164557452801
486,0.658350629907174
487,0.6585343186492385
488,0.658632285864232
489,0.6590728804864895
490,0.6661287781472255
491,0.6597021703963208
492,0.6595868162782826
493,0.6529265866789793
494,0.6667179817370563
495,0.6600438851114836
496,0.6602058167318529
497,0.6672687929141659
498,0.667437341018548
499,0.6609362902364564
500,0.6610885702734037
501,0.6610867186150547
502,0.6497793943141723
503,0.6617863931945414
504,0.6689574888805502
505,0.6622782819019568
506,0.6623346928466316
507,0.6622864657499997
508,0.6624472982558778
509,0.6694894854226289
510,0.6627931058629696
511,0.6626350195861886
512,0.6099538532944786
513,0.6175127227591246
514,0.6180810150031746
515,0.618517865344489
516,0.6190212939772362
517,0.6538309469564909
518,0.6609357845234859
519,0.6612067062483653
520,0.6617642949901484
521,0.6437675423637114
522,0.6511227544075315
523,0.6630351913807337
524,0.6568681947241776
525,0.6525389450331215
526,0.6643836158494311
527,0.6531248568867436
528,0.6653340056146085
529,0.6585937388947176
530,0.6655860033830705
531,0.665740057095609
532,0.6590972316719389
533,0.659189753319693
534,0.6591773988836719
535,0.6591697898214497
536,0.6595253058154148
537,0.6600266310564633
538,0.6604515435224865
539,0.649110561483555
540,0.6607453423263323
541,0.6607493533471652
542,0.6607722417385544
543,0.6563431774756199
544,0.6613792094231077
545,0.6616052294341217
546,0.6618343743236407
547,0.6619278850250032
548,0.6572947565366284
549,0.6624114452060762
550,0.6627190720255259
551,0.6628298226204558
552,0.6629303543354034
553,0.6630373937726277
554,0.6630210716764606
555,0.6631877670427849
556,0.670265411297049
557,0.6636721495275857
558,0.6518840783309353
559,0.6635680452756206
560,0.6100757953560142
561,0.6106000949657526
562,0.6109279321767495
563,0.6183289594096483
564,0.6188418766184955
565,0.6124684036770688
566,0.6198167755666469
567,0.6616070051968715
568,0.6549755107677763
569,0.6621656517221866
570,0.6557866169841441
571,0.656185681949073
572,0.6564163931393243
573,0.6639557633876783
574,0.6575958464653618
575,0.6646290626983435
576,0.6649477924922865
577,0.6653763443298045
578,0.6590454452871901
579,0.6593576794731565
580,0.659623274821297
581,0.6666527515811403
582,0.6667351779276469
583,0.65995720980943
584,0.6670299263355394
585,0.6602005455057548
586,0.6603434755297006
587,0.6607524756141386
588,0.6610708804343244
589,0.6498879507957726
590,0.6498517565713077
591,0.6617474061911801
592,0.6503851480831857
593,0.6507914113249351
594,0.6578034454268923
595,0.6509955393098171
596,0.6513601636889486
597,0.6515161527365574
598,0.6632354913246254
599,0.6701328949198566
600,0.6705401661571119
601,0.663898037710039
602,0.663828177463748
603,0.6637966750323656
604,0.6638986594049369
605,0.6640618720393046
606,0.6642511813111882
607,0.6644838077346226
608,0.6530705859025244
609,0.6647797226343326
610,0.6173953025642976
611,0.6109764388041085
612,0.6113315993040754
613,0.6069751822816224
614,0.6188398965594047
615,0.6192810728588559
616,0.6197074485551685
617,0.6548403586098663
618,0.6555207692626988
619,0.6558223717567089
620,0.6562580072891299
621,0.6636838228631649
622,0.6572196113193006
623,0.6644139093635293
624,0.6533442032098864
625,0.6652836699818545
626,0.6656639901503719
627,0.6661011174637271
628,0.6665916204721061
629,0.6669634847882456
630,0.6604287961681395
631,0.6673943105819569
632,0.6675882329120281
633,0.6607170962450372
634,0.6675998644163204
635,0.6677796082567468
636,0.6609229909362748
637,0.6611375637257161
638,0.6614991053680601
639,0.6619674482969794
640,0.6507427354804246
641,0.6510227533385222
642,0.6513283538690704
643,0.6587642570794336
644,0.6474145451151881
645,0.6290606410887276
646,0.6293172511338523
647,0.6409712196077055
648,0.6527357136250804
649,0.6643803044133206
650,0.6645577760945643
651,0.6648194654745245
652,0.6652083334514626
653,0.6650467497816472
654,0.6649691329526667
655,0.6719039145487642
656,0.6652233915611335
657,0.6652381094253482
658,0.6654343526983393
659,0.6725443624529013
660,0.6658639226013715
661,0.6102735475147325
662,0.617345062619601
663,0.6178125145129865
664,0.6114295359106752
665,0.6188421657536033
666,0.6122581483294225
667,0.6127640870696428
668,0.6199631320248249
669,0.6617850644941276
670,0.6625997807106985
671,0.6634276313829277
672,0.6639017172728551
673,0.6645343924552461
674,0.66498022666502965
675,0.6651989634002885
676,0.6588741604653492
677,0.6591925163440769
678,0.6595054134834979
679,0.6416460798276696
680,0.6603844828150135
681,0.6604348293875777
682,0.6560497780562202
683,0.6611681091765141
684,0.6682376821336796
685,0.6614449079944887
686,0.6567803492901748
687,0.6686461240165411
688,0.6619436063254619
689,0.6620461953862519
690,0.6622214368632791
691,0.6556628001212702
692,0.6631163428853225
693,0.651800595903359
694,0.6405866320270329
695,0.6296911701093167
696,0.6300769137031818
697,0.6303858131873546
698,0.6419182144671133
699,0.6351858004150756
700,0.6421224268524457
701,0.6536058521699872
702,0.6652827909572651
703,0.6655475171773599
704,0.6657850458024814
705,0.6661499538401808
706,0.666085198242129
707,0.6660785946560002
708,0.6661499051002855
709,0.6662098545425081
710,0.6661573401581101
711,0.6666554819681184
712,0.6667704764206114
713,0.6622051658345023
714,0.6738389828246147
715,0.6111459760165632
716,0.6111573231278453
717,0.6182611449634255
718,0.6185212026200061
719,0.6190945065224152
720,0.6125060307369837
721,0.612990718904395
722,0.608637688836585
723,0.6505966705465603
724,0.662701181237077
725,0.6567886011082976
726,0.6573949956283711
727,0.6533645947941052
728,0.6656557049143508
729,0.6591808389201947
730,0.6664336888676665
731,0.660051657158217
732,0.6535125262845352
733,0.6605513941651374
734,0.6609480221276639
735,0.6497066388945011
736,0.6614648287209189
737,0.6686688954235567
738,0.6687824516910286
739,0.6573776098421515
740,0.6623159235794479
741,0.662629869625882
742,0.6626087695531795
743,0.6627732524428563
744,0.670054723529433
745,0.6632798656316449
746,0.6636306161519848
747,0.6526533907362294
748,0.6647522064492967
749,0.6538679738667214
750,0.642817631093279
751,0.6430358608121426
752,0.6431703414248219
753,0.6429614389850306
754,0.6430631128666187
755,0.5832702490866924
756,0.6547252239872577
757,0.6547801360450803
758,0.6665869254410424
759,0.6669074198079297
760,0.6672931390243326
761,0.6671715251396929
762,0.6672906932280427
763,0.6671011093992141
764,0.6671170111054378
765,0.6741471513812992
766,0.6744302770096086
767,0.6676089533867294
768,0.6745710937260551
769,0.6747767746008763
770,0.6185313881532943
771,0.6189133521436294
772,0.6188155517553258
773,0.6118186714690652
774,0.6186942404959112
775,0.6191902450755127
776,0.6197314063637965
777,0.6205628193106613
778,0.6024746075613042
779,0.650977191290832
780,0.6631764396243711
781,0.6638705796578667
782,0.6645616094439125
783,0.6653345665064757
784,0.6659600396772749
785,0.659625158745776
786,0.6600908586872616
787,0.6534758386493402
788,0.6609072171533914
789,0.6681077099652168
790,0.6682818252002677
791,0.6617280183565757
792,0.6619246311021286
793,0.662142110068865
794,0.6690598001713327
795,0.6694434822448445
796,0.662925865504808
797,0.6701710675799403
798,0.6636533052908677
799,0.6638365338331847
800,0.6639380527396703
801,0.67110753529061
802,0.6714619962978574
803,0.664721349677702
804,0.6650852990494339
805,0.6542340540216919
806,0.6549094138798158
807,0.6553479082156116
808,0.6439654843425706
809,0.6024404626811315
810,0.6024190915792859
811,0.6023997330832233
812,0.6024180885168773
813,0.5909627063541418
814,0.6554762409307273
815,0.6556042450271168
816,0.6674633808208121
817,0.6676701838284665
818,0.6746224310162244
819,0.6679743428921753
820,0.6565786189835263
821,0.6679451316373128
822,0.6749442062433111
823,0.6752956551214433
824,0.6684118017837892
825,0.675440103733921
826,0.6755806747452656
827,0.6754769144934669
828,0.6070237288290682
829,0.6121929751680351
830,0.6124907783164758
831,0.6194026021855947
832,0.619775102049517
833,0.6132627437241978
834,0.6091121613618186
835,0.6142506998779502
836,0.6212872011494411
837,0.6560845784861308
838,0.6448089142038014
839,0.6453562253522849
840,0.664588376520725
841,0.6652330047933729
842,0.6656595353033671
843,0.6664126555260507
844,0.6602007111365957
845,0.6675804633875314
846,0.6612841262458454
847,0.6569666991270039
848,0.6574047249539466
849,0.6690552719244336
850,0.6625404803480278
851,0.669979008503622
852,0.6700931055820232
853,0.6516334734262801
854,0.6705278487558415
855,0.664076688250276
856,0.6645871445293293
857,0.6647840276107863
858,0.6717513623121332
859,0.6720831490150897
860,0.653793100647427
861,0.6538812241091434
862,0.6657005785363468
863,0.6545818869957285
864,0.6554103602161347
865,0.6210912724904689
866,0.6213894519093061
867,0.6147404405698571
868,0.6149796319107637
869,0.6148675829021191
870,0.6031455225001983
871,0.6031207127850348
872,0.5917550541750223
873,0.6034741153264287
874,0.6562960907334636
875,0.6564806241319419
876,0.6635103618636984
877,0.6638490348642498
878,0.6756471693154371
879,0.6644133725983732
880,0.6761312591122854
881,0.6692594324579799
882,0.6694229182500598
883,0.6763698476858511
884,0.6765456241284136
885,0.6767753971591538
886,0.6768471782765428
887,0.6185624986599638
888,0.619171539891087
889,0.6196851607981448
890,0.6198746038749883
891,0.6202780355615517
892,0.6201649678754487
893,0.6205521131839933
894,0.6138619978370192
895,0.6212940190995815
896,0.6216119665029064
897,0.6221780101543222
898,0.6639390486808163
899,0.6527230122802016
900,0.6578668513110505
901,0.6537296812750276
902,0.6659244726593175
903,0.6665092816228418
904,0.6672443974302869
905,0.6677318820963657
906,0.6612130385117659
907,0.668822201636475
908,0.6623022847322388
909,0.6696605279833228
910,0.6586204553279799
911,0.67071429319015885
912,0.6710004558111623
913,0.671129495673897
914,0.6643388580126348
915,0.6714743625204926
916,0.66490890606372
917,0.6655338583348741
918,0.6727679871361223
919,0.6727776635425057
920,0.6660619025290092
921,0.6615930082201221
922,0.6667004976944766
923,0.6555054582419338
924,0.6674502714062801
925,0.6558400702191861
926,0.6263292006933728
927,0.6150148203712167
928,0.6152313619179772
929,0.61545860783187
930,0.6156721741056969
931,0.6156850910061196
932,0.6156356429326626
933,0.6041510140489132
934,0.5926111781246076
935,0.6044857847053043
936,0.657433885898062
937,0.6644228773881947
938,0.6693645144274718
939,0.6651412049157286
940,0.6654448157357423
941,0.6774080261227495
942,0.670433194822009
943,0.6775465402926384
944,0.6706098764718328
945,0.6775402997190166
946,0.6710207915264398
947,0.6710201147687624
948,0.6190468933846088
949,0.6125172036606401
950,0.6199547964647074
951,0.613562012680391
952,0.6206096626454536
953,0.6209238733116059
954,0.6142415757901947
955,0.6029321008609962
956,0.6146676721039872
957,0.6150999382247532
958,0.6221858504738192
959,0.6639995059810536
960,0.6573887254264925
961,0.6647534654240774
962,0.658366726904154
963,0.6657887038585719
964,0.6592350795973327
965,0.667001624900425
966,0.6677905262145084
967,0.6683646380477384
968,0.6621333037940924
969,0.6628151694749654
970,0.6633027502259945
971,0.663752380257589
972,0.6641948024682063
973,0.6716579795739912
974,0.6605641910837425
975,0.6655085602037907
976,0.6657554726447213
977,0.6661434982590257
978,0.6662456975177
979,0.6616183870070385
980,0.6733387760456364
981,0.6664992716452367
982,0.6552960151663335
983,0.6670868110971488
984,0.6604913438367405
985,0.6563808634490836
986,0.66839995639304
987,0.6570061220151715
988,0.6157655196678388
989,0.6157972235521589
990,0.6160596064561228
991,0.6163186168529793
992,0.6165988236382056
993,0.61667583007917
994,0.6167648929782112
995,0.6054106583017994
996,0.6055988604874073
997,0.605796249298144
998,0.594295702432306
999,0.6473772203091873
1000,0.6593083841499586
1001,0.6596847290330803
1002,0.6599422017326982
1003,0.6601921563941371
1004,0.6670731622438235
1005,0.6671144968443501
1006,0.6785408300946882
1007,0.6786149351976474
1008,0.6721035841075139
1009,0.67231061504104
1010,0.6725880967992847
1011,0.6179357492130885
1012,0.6186899296462188
1013,0.619587361767225
1014,0.620251406758282
1015,0.6140165506084563
1016,0.6075027549488171
1017,0.6214364622798335
1018,0.6150203771942363
1019,0.6151252690060366
1020,0.6150593801304343
1021,0.6149927191042172
1022,0.6224694173710107
1023,0.6643385679488447
1024,0.6461874758615804
1025,0.6648528276535496
1026,0.6653147570156801
1027,0.6656851689543929
1028,0.6593373431715552
1029,0.6482417434446213
1030,0.667744180454227
1031,0.6570135728107739
1032,0.6692770919531104
1033,0.6631267698718643
1034,0.6636464081404782
1035,0.6709586969283363
1036,0.6714337043043707
1037,0.6651108755157695
1038,0.6610331048735316
1039,0.6729420609785521
1040,0.6664205675692955
1041,0.67341537760995
1042,0.6737644420364642
1043,0.6666593509311941
1044,0.6668342629692507
1045,0.6624009725603367
1046,0.6674791781458307
1047,0.6746766895147267
1048,0.6749723343078436
1049,0.668327981878939
1050,0.6686349189849882
1051,0.6573276996941008
1052,0.6646439976005911
1053,0.6580509667844736
1054,0.616784852231173
1055,0.6171275266007924
1056,0.6173172960520951
1057,0.6175400894893217
1058,0.6177788103250592
1059,0.6179654320427876
1060,0.6182460490826558
1061,0.6256042150656635
1062,0.6188372812179207
1063,0.6080967818142002
1064,0.5968316944170159
1065,0.5962036045995548
1066,0.6445986422918917
1067,0.6561326455451807
1068,0.6678893048433074
1069,0.6681934994006454
1070,0.6797112597315957
1071,0.6796835294007366
1072,0.6728239414021874
1073,0.6731561394720731
1074,0.6734547109416883
1075,0.6807484857801521
1076,0.6180805846028448
1077,0.618635220266214
1078,0.6193478590743423
1079,0.6200198093117615
1080,0.6091323365024152
1081,0.6211888381728997
1082,0.6031254433151552
1083,0.6153267006063214
1084,0.6154637586439526
1085,0.6225845377751854
1086,0.6227693284837164
1087,0.6043093400536576
1088,0.6460022950681976
1089,0.6647425235554683
1090,0.6652081036193929
1091,0.6469671442007828
1092,0.6591391997059871
1093,0.6665292682839629
1094,0.6671648319512815
1095,0.6675967918287198
1096,0.6683342495812369
1097,0.662305276794144
1098,0.6631104382690077
1099,0.6637416080122166
1100,0.664282691036268
1101,0.6717192072818504
1102,0.6605450832891309
1103,0.6609887132858534
1104,0.6613422288351505
1105,0.6734222466641012
1106,0.6739002197416314
1107,0.6673166653229576
1108,0.6560683611781969
1109,0.6744995845402769
1110,0.6560819685421783
1111,0.6677906803615166
1112,0.6635877528259364
1113,0.6569746528021128
1114,0.6687508071049411
1115,0.6689529959697266
1116,0.6692910774240953
1117,0.6650858828990334
1118,0.6588861563001415
1119,0.6593306019603373
1120,0.6181783825177453
1121,0.6185460451902149
1122,0.6187599912818705
1123,0.6189021531883173
1124,0.6192109406014269
1125,0.6311179994847661
1126,0.6316369004782755
1127,0.6201573293595184
1128,0.6202049206830184
1129,0.6086215135336348
1130,0.5979185813259094
1131,0.5986604010836487
1132,0.587382366451145
1133,0.5927966658691269
1134,0.6506747605505631
1135,0.6695504008783706
1136,0.6693224574759067
1137,0.6742431480075841
1138,0.6628532367376727
1139,0.6814458211259369
1140,0.6814826553702804
1141,0.6816085985108157
1142,0.61073307456193
1143,0.6178135998327485
1144,0.6068639288758524
1145,0.6077583277805284
1146,0.6198311948099838
1147,0.620506193174679
1148,0.6213509080935717
1149,0.614972939944639
1150,0.6155931535789775
1151,0.6229798656826341
1152,0.623305574151092
1153,0.6236575897664371
1154,0.6234428842140014
1155,0.6579841172606412
1156,0.6650988145668284
1157,0.6654676006921698
1158,0.665979489164944
1159,0.6664448289260249
1160,0.6551962922419747
1161,0.6557581962504028
1162,0.6678141721300006
1163,0.6686509752107173
1164,0.6694849671929064
1165,0.6699788715516003
1166,0.6705899473057301
1167,0.6638927588058334
1168,0.6646331197463786
1169,0.6721891066991877
1170,0.6725455426255763
1171,0.6546312815495346
1172,0.6734850863509636
1173,0.6623297486086429
1174,0.6744985829470923
1175,0.675023807194936
1176,0.6683277258743661
1177,0.668432072252101
1178,0.6686228362227444
1179,0.6759811221021982
1180,0.6646136240513493
1181,0.6695522522474013
1182,0.6697936669699655
1183,0.669857358962133
1184,0.6587244277690363
1185,0.6590697714562699
1186,0.6595733982046726
1187,0.6484063609123387
1188,0.6602175127960506
1189,0.630972698409304
1190,0.6197465756839459
1191,0.62005242586028
1192,0.6204277006945791
1193,0.62070360530397
1194,0.6211077195752517
1195,0.6213653197207597
1196,0.6214708975590814
1197,0.6213209172124802
1198,0.6104433359966978
1199,0.6111037479316443
1200,0.6118071403885986
1201,0.5998355887295158
1202,0.5990190688575434
1203,0.6590108925983075
1204,0.6637558877420338
1205,0.6754085002645865
1206,0.6823749475625128
1207,0.6756027263452542
1208,0.6758541552287415
1209,0.6643913402782465
1210,0.6644282394004386
1211,0.6060517554884317
1212,0.6062974429414809
1213,0.6115752898805773
1214,0.6191802607123765
1215,0.6198604335208647
1216,0.6204295428549459
1217,0.6210183744657864
1218,0.6214924362754496
1219,0.6223222056803072
1220,0.6230505193454058
1221,0.604981310880458
1222,0.6170237947850723
1223,0.624197365368606
1224,0.6539838890763877
1225,0.6657214402419238
1226,0.6592219953464695
1227,0.6664545929524045
1228,0.6669579385050277
1229,0.6555244890477631
1230,0.667523326264153
1231,0.6679245313761699
1232,0.6684230017228909
1233,0.6691813516307195
1234,0.6513262179326296
1235,0.6631464070375059
1236,0.663644673503145
1237,0.6643113019063791
1238,0.6651791662889783
1239,0.6658452698854228
1240,0.6733600762814055
1241,0.673789876346023
1242,0.674227919074835
1243,0.6632565347365478
1244,0.6752467668168799
1245,0.668989511480418
1246,0.6762902402735408
1247,0.6695007054758982
1248,0.6696815614804926
1249,0.6700425583476077
1250,0.6771702838666648
1251,0.6704214828384014
1252,0.6589811837805888
1253,0.6706311842214971
1254,0.6712236359241963
1255,0.6602107425225491
1256,0.6604582350279792
1257,0.6493155199258065
1258,0.6613074653892811
1259,0.6202506703551454
